file	x	y	area	sample	number	diameter	T	sub_thick	sub_age	time
ML24_04_nm.csv	0.355359	3.028533	0.014889876	ML24	04	0.137689429294347	750	10	old	10
ML24_04_nm.csv	0.736523	3.063955	0.023230678	ML24	04	0.171983190692024	750	10	old	10
ML24_04_nm.csv	2.373365	0.092613	0.019029385	ML24	04	0.155656562643501	750	10	old	10
ML24_04_nm.csv	2.115214	0.263557	0.016310902	ML24	04	0.1441099768812	750	10	old	10
ML24_04_nm.csv	1.816604	0.653146	0.014024904	ML24	04	0.133630319852623	750	10	old	10
ML24_04_nm.csv	1.504421	1.202643	0.02075933	ML24	04	0.162577980914412	750	10	old	10
ML24_04_nm.csv	3.131499	0.161909	0.023230678	ML24	04	0.171983190692024	750	10	old	10
ML24_04_nm.csv	4.439763	0.713592	0.019091169	ML24	04	0.155909048249363	750	10	old	10
ML24_04_nm.csv	3.883452	1.202744	0.01760836	ML24	04	0.149731961417504	750	10	old	10
ML24_04_nm.csv	3.189456	1.106368	0.020388627	ML24	04	0.161119850295533	750	10	old	10
ML24_04_nm.csv	3.514838	1.238333	0.018473332	ML24	04	0.153365500766703	750	10	old	10
ML24_04_nm.csv	4.480596	2.244138	0.014766309	ML24	04	0.137116915617945	750	10	old	10
ML24_04_nm.csv	4.583503	3.184186	0.015260579	ML24	04	0.139392871619588	750	10	old	10
ML24_04_nm.csv	3.493287	2.579076	0.021068248	ML24	04	0.16378316913495	750	10	old	10
ML24_04_nm.csv	2.269085	1.514617	0.020821113	ML24	04	0.162819729876325	750	10	old	10
ML24_04_nm.csv	2.150246	1.760822	0.015693065	ML24	04	0.141354274558993	750	10	old	10
ML24_04_nm.csv	1.487222	2.887155	0.02409565	ML24	04	0.175155743371714	750	10	old	10
ML24_04_nm.csv	1.089641	2.836726	0.020512195	ML24	04	0.16160735695914	750	10	old	10
ML24_04_nm.csv	3.158591	0.460605	0.01495166	ML24	04	0.137974797595195	750	10	old	10
ML24_04_nm.csv	2.674507	1.120664	0.016001983	ML24	04	0.142738773813494	750	10	old	10
ML24_04_nm.csv	2.048182	2.741942	0.015816632	ML24	04	0.141909694266895	750	10	old	10
ML24_04_nm.csv	2.262599	2.448484	0.037996987	ML24	04	0.219952873200574	750	10	old	10
ML24_04_nm.csv	3.092112	4.041368	0.029100132	ML24	04	0.192487503021399	750	10	old	10
ML24_04_nm.csv	3.164282	3.696242	0.015693065	ML24	04	0.141354274558993	750	10	old	10
ML24_04_nm.csv	6.855985	4.505234	0.025516676	ML24	04	0.180246611433876	750	10	old	10
ML24_04_nm.csv	6.972199	3.865555	0.02823516	ML24	04	0.189605174676021	750	10	old	10
ML24_04_nm.csv	7.214092	3.677638	0.023416029	ML24	04	0.172667930153417	750	10	old	10
ML24_04_nm.csv	7.692094	3.119941	0.012912797	ML24	04	0.128222789602853	750	10	old	10
ML24_04_nm.csv	7.435736	2.996679	0.023663164	ML24	04	0.173576715484403	750	10	old	10
ML24_04_nm.csv	6.955392	1.87443	0.024033867	ML24	04	0.174931043206475	750	10	old	10
ML24_04_nm.csv	6.837465	1.65497	0.012603879	ML24	04	0.126679742499964	750	10	old	10
ML24_04_nm.csv	5.827503	1.690611	0.01927652	ML24	04	0.156664059531465	750	10	old	10
ML24_04_nm.csv	5.566706	1.577635	0.020573978	ML24	04	0.16185055570529	750	10	old	10
ML24_04_nm.csv	4.2462	3.806692	0.026937701	ML24	04	0.185197586802453	750	10	old	10
ML24_04_nm.csv	4.226816	2.674395	0.024466353	ML24	04	0.17649795510161	750	10	old	10
ML24_04_nm.csv	3.515537	1.698829	0.010317881	ML24	04	0.114617337724585	750	10	old	10
ML24_04_nm.csv	4.693188	4.068996	0.011121069	ML24	04	0.11899489413638	750	10	old	10
ML24_04_nm.csv	5.075669	4.055781	0.012727446	ML24	04	0.1272992048313	750	10	old	10
ML24_04_nm.csv	5.403713	3.716275	0.011182853	ML24	04	0.119324979206201	750	10	old	10
ML24_04_nm.csv	4.847348	3.812975	0.023045327	ML24	04	0.171295714067086	750	10	old	10
ML24_04_nm.csv	5.781773	3.151243	0.021191816	ML24	04	0.164262771667689	750	10	old	10
ML24_04_nm.csv	6.750705	2.472292	0.016187334	ML24	04	0.143563065489129	750	10	old	10
ML24_04_nm.csv	6.924329	2.853685	0.016001983	ML24	04	0.142738773813494	750	10	old	10
ML24_04_nm.csv	7.398423	2.491496	0.01760836	ML24	04	0.149731961417504	750	10	old	10
ML24_04_nm.csv	6.620986	2.902893	0.012851014	ML24	04	0.127915672279612	750	10	old	10
ML24_04_nm.csv	6.74118	1.468472	0.013036365	ML24	04	0.128834837825805	750	10	old	10
ML24_04_nm.csv	5.656477	1.979658	0.013345283	ML24	04	0.130352376469637	750	10	old	10
ML24_04_nm.csv	6.118999	2.311868	0.013530634	ML24	04	0.131254479063147	750	10	old	10
ML24_04_nm.csv	3.81017	2.746254	0.025145974	ML24	04	0.178932524957544	750	10	old	10
ML24_04_nm.csv	4.666812	2.672256	0.033363208	ML24	04	0.2061052055743	750	10	old	10
ML24_04_nm.csv	5.099124	2.848904	0.023107111	ML24	04	0.171525180337421	750	10	old	10
ML24_04_nm.csv	0.610711	4.915745	0.021747869	ML24	04	0.166403866615292	750	10	old	10
ML24_04_nm.csv	0.426345	5.086461	0.014766309	ML24	04	0.137116915617945	750	10	old	10
ML24_04_nm.csv	0.752565	4.064335	0.015507713	ML24	04	0.140517021887042	750	10	old	10
ML24_04_nm.csv	1.051483	4.429069	0.01544593	ML24	04	0.140236831400354	750	10	old	10
ML24_04_nm.csv	2.049669	4.2593	0.029779752	ML24	04	0.194722258303477	750	10	old	10
ML24_04_nm.csv	1.989303	4.550683	0.019585439	ML24	04	0.157914392744291	750	10	old	10
ML24_04_nm.csv	4.335489	4.917875	0.028049808	ML24	04	0.188981810679834	750	10	old	10
ML24_04_nm.csv	3.312847	4.684184	0.019152953	ML24	04	0.156161125630081	750	10	old	10
ML24_04_nm.csv	0.431029	4.120651	0.026443432	ML24	04	0.18349066276221	750	10	old	10
ML24_04_nm.csv	1.300918	3.711459	0.021624302	ML24	04	0.165930456618716	750	10	old	10
ML24_04_nm.csv	1.460136	3.26884	0.023601381	ML24	04	0.173349968559447	750	10	old	10
ML24_04_nm.csv	2.815587	3.724344	0.01760836	ML24	04	0.149731961417504	750	10	old	10
ML24_04_nm.csv	3.695329	2.337165	0.02075933	ML24	04	0.162577980914412	750	10	old	10
ML24_04_nm.csv	2.332724	3.896556	0.010812151	ML24	04	0.117330551080474	750	10	old	10
ML24_04_nm.csv	1.433767	4.902957	0.0132835	ML24	04	0.130050288321439	750	10	old	10
ML24_04_nm.csv	3.252134	4.319845	0.022303923	ML24	04	0.168517763948873	750	10	old	10
ML24_04_nm.csv	2.930249	2.629475	0.011182853	ML24	04	0.119324979206201	750	10	old	10
ML25_01_um.csv	0.938	0.295	0.013	ML25	01	0.128655019651614	750	10	old	15
ML25_01_um.csv	1.157	0.652	0.023	ML25	01	0.171127173554958	750	10	old	15
ML25_01_um.csv	0.694	1.217	0.015	ML25	01	0.138197659788534	750	10	old	15
ML25_01_um.csv	0.582	1.64	0.017	ML25	01	0.147122643602193	750	10	old	15
ML25_01_um.csv	0.189	1.597	0.019	ML25	01	0.155536334500875	750	10	old	15
ML25_01_um.csv	0.459	1.817	0.017	ML25	01	0.147122643602193	750	10	old	15
ML25_01_um.csv	1.071	1.638	0.017	ML25	01	0.147122643602193	750	10	old	15
ML25_01_um.csv	0.559	2.268	0.022	ML25	01	0.16736567743768	750	10	old	15
ML25_01_um.csv	0.706	2.532	0.021	ML25	01	0.163517676229325	750	10	old	15
ML25_01_um.csv	0.562	3.008	0.012	ML25	01	0.123607744647421	750	10	old	15
ML25_01_um.csv	1.984	0.685	0.02	ML25	01	0.159576912160573	750	10	old	15
ML25_01_um.csv	2.124	0.863	0.015	ML25	01	0.138197659788534	750	10	old	15
ML25_01_um.csv	1.502	1.459	0.01	ML25	01	0.112837916709551	750	10	old	15
ML25_01_um.csv	1.391	1.637	0.013	ML25	01	0.128655019651614	750	10	old	15
ML25_01_um.csv	1.397	2	0.025	ML25	01	0.178412411615277	750	10	old	15
ML25_01_um.csv	1.134	2.703	0.017	ML25	01	0.147122643602193	750	10	old	15
ML25_01_um.csv	1.077	3.003	0.02	ML25	01	0.159576912160573	750	10	old	15
ML25_01_um.csv	1.681	0.598	0.019	ML25	01	0.155536334500875	750	10	old	15
ML25_01_um.csv	2.536	1.101	0.02	ML25	01	0.159576912160573	750	10	old	15
ML25_01_um.csv	2.368	2.155	0.022	ML25	01	0.16736567743768	750	10	old	15
ML25_01_um.csv	2.23	2.861	0.017	ML25	01	0.147122643602193	750	10	old	15
ML25_01_um.csv	3.285	0.175	0.02	ML25	01	0.159576912160573	750	10	old	15
ML25_01_um.csv	3.543	0.283	0.019	ML25	01	0.155536334500875	750	10	old	15
ML25_01_um.csv	3.686	0.572	0.018	ML25	01	0.15138795132121	750	10	old	15
ML25_01_um.csv	4.415	0.561	0.02	ML25	01	0.159576912160573	750	10	old	15
ML25_01_um.csv	4.461	0.262	0.014	ML25	01	0.133511623562491	750	10	old	15
ML25_01_um.csv	4.408	1.305	0.025	ML25	01	0.178412411615277	750	10	old	15
ML25_01_um.csv	4.418	2.558	0.022	ML25	01	0.16736567743768	750	10	old	15
ML25_01_um.csv	4.541	2.863	0.017	ML25	01	0.147122643602193	750	10	old	15
ML25_01_um.csv	3.648	2.919	0.018	ML25	01	0.15138795132121	750	10	old	15
ML25_01_um.csv	3.215	2.44	0.015	ML25	01	0.138197659788534	750	10	old	15
ML25_01_um.csv	2.688	2.245	0.015	ML25	01	0.138197659788534	750	10	old	15
ML25_01_um.csv	2.765	0.413	0.017	ML25	01	0.147122643602193	750	10	old	15
ML25_01_um.csv	4.657	0.961	0.016	ML25	01	0.142729929292222	750	10	old	15
ML25_01_um.csv	4.007	1.442	0.012	ML25	01	0.123607744647421	750	10	old	15
ML25_01_um.csv	3.796	2.641	0.013	ML25	01	0.128655019651614	750	10	old	15
ML25_01_um.csv	2.128	2.57	0.011	ML25	01	0.118345405454064	750	10	old	15
ML25_01_um.csv	7.17	4.609	0.017	ML25	01	0.147122643602193	750	10	old	15
ML25_01_um.csv	6.271	4.886	0.02	ML25	01	0.159576912160573	750	10	old	15
ML25_01_um.csv	7.111	2.093	0.023	ML25	01	0.171127173554958	750	10	old	15
ML25_01_um.csv	6.698	2.543	0.017	ML25	01	0.147122643602193	750	10	old	15
ML25_01_um.csv	6.638	3.455	0.022	ML25	01	0.16736567743768	750	10	old	15
ML25_01_um.csv	5.668	3.363	0.016	ML25	01	0.142729929292222	750	10	old	15
ML25_01_um.csv	5.93	3.497	0.014	ML25	01	0.133511623562491	750	10	old	15
ML25_01_um.csv	5.012	4.141	0.017	ML25	01	0.147122643602193	750	10	old	15
ML25_01_um.csv	5.437	4.164	0.013	ML25	01	0.128655019651614	750	10	old	15
ML25_01_um.csv	6.051	3.808	0.018	ML25	01	0.15138795132121	750	10	old	15
ML25_01_um.csv	6.764	4.118	0.017	ML25	01	0.147122643602193	750	10	old	15
ML25_01_um.csv	6.978	4.431	0.018	ML25	01	0.15138795132121	750	10	old	15
ML25_01_um.csv	3.714	3.722	0.021	ML25	01	0.163517676229325	750	10	old	15
ML25_01_um.csv	5.654	2.352	0.015	ML25	01	0.138197659788534	750	10	old	15
ML25_01_um.csv	7.169	2.768	0.015	ML25	01	0.138197659788534	750	10	old	15
ML25_01_um.csv	7.024	2.615	0.015	ML25	01	0.138197659788534	750	10	old	15
ML25_01_um.csv	6.516	2.83	0.023	ML25	01	0.171127173554958	750	10	old	15
ML25_01_um.csv	5.145	3.426	0.015	ML25	01	0.138197659788534	750	10	old	15
ML25_01_um.csv	5.233	3.992	0.015	ML25	01	0.138197659788534	750	10	old	15
ML25_01_um.csv	5.601	4.544	0.013	ML25	01	0.128655019651614	750	10	old	15
ML25_01_um.csv	3.132	4.774	0.015	ML25	01	0.138197659788534	750	10	old	15
ML25_01_um.csv	2.88	4.818	0.016	ML25	01	0.142729929292222	750	10	old	15
ML25_01_um.csv	3.092	3.635	0.019	ML25	01	0.155536334500875	750	10	old	15
ML25_01_um.csv	3.157	3.256	0.022	ML25	01	0.16736567743768	750	10	old	15
ML25_01_um.csv	1.608	3.006	0.021	ML25	01	0.163517676229325	750	10	old	15
ML25_01_um.csv	1.684	3.44	0.021	ML25	01	0.163517676229325	750	10	old	15
ML25_01_um.csv	1.938	3.53	0.011	ML25	01	0.118345405454064	750	10	old	15
ML25_01_um.csv	0.914	4.091	0.011	ML25	01	0.118345405454064	750	10	old	15
ML25_01_um.csv	0.61	4.164	0.018	ML25	01	0.15138795132121	750	10	old	15
ML25_01_um.csv	0.315	4.358	0.018	ML25	01	0.15138795132121	750	10	old	15
ML25_01_um.csv	1.568	4.026	0.021	ML25	01	0.163517676229325	750	10	old	15
ML25_01_um.csv	0.729	4.887	0.012	ML25	01	0.123607744647421	750	10	old	15
ML25_01_um.csv	0.9	5.014	0.009	ML25	01	0.107047446969166	750	10	old	15
ML25_02_um.csv	0.152	0.689	0.016	ML25	02	0.142729929292222	750	10	old	15
ML25_02_um.csv	0.562	0.468	0.014	ML25	02	0.133511623562491	750	10	old	15
ML25_02_um.csv	0.45	0.739	0.024	ML25	02	0.174807748894733	750	10	old	15
ML25_02_um.csv	1.016	0.081	0.014	ML25	02	0.133511623562491	750	10	old	15
ML25_02_um.csv	1.216	0.655	0.02	ML25	02	0.159576912160573	750	10	old	15
ML25_02_um.csv	1.022	0.701	0.009	ML25	02	0.107047446969166	750	10	old	15
ML25_02_um.csv	1.117	0.964	0.015	ML25	02	0.138197659788534	750	10	old	15
ML25_02_um.csv	0.105	1.525	0.015	ML25	02	0.138197659788534	750	10	old	15
ML25_02_um.csv	0.362	1.568	0.014	ML25	02	0.133511623562491	750	10	old	15
ML25_02_um.csv	0.188	2.617	0.012	ML25	02	0.123607744647421	750	10	old	15
ML25_02_um.csv	1.867	0.18	0.027	ML25	02	0.185411616971131	750	10	old	15
ML25_02_um.csv	1.609	0.456	0.013	ML25	02	0.128655019651614	750	10	old	15
ML25_02_um.csv	1.628	0.959	0.012	ML25	02	0.123607744647421	750	10	old	15
ML25_02_um.csv	1.449	1.205	0.015	ML25	02	0.138197659788534	750	10	old	15
ML25_02_um.csv	1.647	1.293	0.015	ML25	02	0.138197659788534	750	10	old	15
ML25_02_um.csv	1.385	1.714	0.017	ML25	02	0.147122643602193	750	10	old	15
ML25_02_um.csv	1.278	1.996	0.016	ML25	02	0.142729929292222	750	10	old	15
ML25_02_um.csv	1.099	2.376	0.02	ML25	02	0.159576912160573	750	10	old	15
ML25_02_um.csv	3.023	1.045	0.02	ML25	02	0.159576912160573	750	10	old	15
ML25_02_um.csv	3.733	2.812	0.017	ML25	02	0.147122643602193	750	10	old	15
ML25_02_um.csv	4.531	1.712	0.021	ML25	02	0.163517676229325	750	10	old	15
ML25_02_um.csv	4.452	1.997	0.024	ML25	02	0.174807748894733	750	10	old	15
ML25_02_um.csv	0.564	2.858	0.017	ML25	02	0.147122643602193	750	10	old	15
ML25_02_um.csv	0.741	2.707	0.016	ML25	02	0.142729929292222	750	10	old	15
ML25_02_um.csv	0.45	2.168	0.019	ML25	02	0.155536334500875	750	10	old	15
ML25_02_um.csv	1.64	2.298	0.016	ML25	02	0.142729929292222	750	10	old	15
ML25_02_um.csv	2.725	0.203	0.012	ML25	02	0.123607744647421	750	10	old	15
ML25_02_um.csv	2.361	1.193	0.015	ML25	02	0.138197659788534	750	10	old	15
ML25_02_um.csv	3.465	2.621	0.014	ML25	02	0.133511623562491	750	10	old	15
ML25_02_um.csv	3.97	2.751	0.018	ML25	02	0.15138795132121	750	10	old	15
ML25_02_um.csv	4.164	3.026	0.025	ML25	02	0.178412411615277	750	10	old	15
ML25_02_um.csv	2.293	1.419	0.014	ML25	02	0.133511623562491	750	10	old	15
ML25_02_um.csv	3.337	1.052	0.018	ML25	02	0.15138795132121	750	10	old	15
ML25_02_um.csv	3.802	0.531	0.016	ML25	02	0.142729929292222	750	10	old	15
ML25_02_um.csv	3.887	1.587	0.013	ML25	02	0.128655019651614	750	10	old	15
ML25_02_um.csv	4.098	1.781	0.016	ML25	02	0.142729929292222	750	10	old	15
ML25_02_um.csv	1.266	3.07	0.013	ML25	02	0.128655019651614	750	10	old	15
ML25_02_um.csv	1.111	2.669	0.014	ML25	02	0.133511623562491	750	10	old	15
ML25_02_um.csv	4.091	0.375	0.013	ML25	02	0.128655019651614	750	10	old	15
ML25_02_um.csv	3.794	0.971	0.012	ML25	02	0.123607744647421	750	10	old	15
ML25_02_um.csv	2.733	2.818	0.02	ML25	02	0.159576912160573	750	10	old	15
ML25_02_um.csv	3.259	2.735	0.017	ML25	02	0.147122643602193	750	10	old	15
ML25_02_um.csv	4.657	0.604	0.019	ML25	02	0.155536334500875	750	10	old	15
ML25_02_um.csv	2.481	2.093	0.013	ML25	02	0.128655019651614	750	10	old	15
ML25_02_um.csv	2.573	2.316	0.012	ML25	02	0.123607744647421	750	10	old	15
ML25_02_um.csv	0.617	1.926	0.021	ML25	02	0.163517676229325	750	10	old	15
ML25_02_um.csv	0.866	2.075	0.027	ML25	02	0.185411616971131	750	10	old	15
ML25_02_um.csv	3.58	1.187	0.023	ML25	02	0.171127173554958	750	10	old	15
ML25_02_um.csv	3.734	1.372	0.016	ML25	02	0.142729929292222	750	10	old	15
ML25_02_um.csv	4.506	1.489	0.011	ML25	02	0.118345405454064	750	10	old	15
ML25_02_um.csv	3.905	2.056	0.015	ML25	02	0.138197659788534	750	10	old	15
ML25_02_um.csv	3.328	0.325	0.016	ML25	02	0.142729929292222	750	10	old	15
ML25_02_um.csv	1.882	1.43	0.012	ML25	02	0.123607744647421	750	10	old	15
ML25_02_um.csv	1.849	2.657	0.012	ML25	02	0.123607744647421	750	10	old	15
ML25_02_um.csv	1.602	0.154	0.01	ML25	02	0.112837916709551	750	10	old	15
ML25_02_um.csv	6.472	2.034	0.014	ML25	02	0.133511623562491	750	10	old	15
ML25_02_um.csv	5.796	2.083	0.016	ML25	02	0.142729929292222	750	10	old	15
ML25_02_um.csv	5.305	2.158	0.017	ML25	02	0.147122643602193	750	10	old	15
ML25_02_um.csv	5.488	2.345	0.012	ML25	02	0.123607744647421	750	10	old	15
ML25_02_um.csv	5.462	2.644	0.013	ML25	02	0.128655019651614	750	10	old	15
ML25_02_um.csv	5.339	2.814	0.013	ML25	02	0.128655019651614	750	10	old	15
ML25_02_um.csv	5.239	2.986	0.011	ML25	02	0.118345405454064	750	10	old	15
ML25_02_um.csv	4.441	2.918	0.014	ML25	02	0.133511623562491	750	10	old	15
ML25_02_um.csv	4.668	3.135	0.016	ML25	02	0.142729929292222	750	10	old	15
ML25_02_um.csv	7.558	4.082	0.028	ML25	02	0.188813948776526	750	10	old	15
ML25_02_um.csv	6.279	4.9	0.013	ML25	02	0.128655019651614	750	10	old	15
ML25_02_um.csv	6.02	4.765	0.02	ML25	02	0.159576912160573	750	10	old	15
ML25_02_um.csv	6.524	4.512	0.012	ML25	02	0.123607744647421	750	10	old	15
ML25_02_um.csv	5.78	4.434	0.014	ML25	02	0.133511623562491	750	10	old	15
ML25_02_um.csv	5.393	3.899	0.014	ML25	02	0.133511623562491	750	10	old	15
ML25_02_um.csv	5.902	3.901	0.013	ML25	02	0.128655019651614	750	10	old	15
ML25_02_um.csv	5.147	3.878	0.017	ML25	02	0.147122643602193	750	10	old	15
ML25_02_um.csv	4.284	3.72	0.019	ML25	02	0.155536334500875	750	10	old	15
ML25_02_um.csv	4.904	3.403	0.017	ML25	02	0.147122643602193	750	10	old	15
ML25_02_um.csv	4.666	2.469	0.013	ML25	02	0.128655019651614	750	10	old	15
ML25_02_um.csv	5.836	2.91	0.019	ML25	02	0.155536334500875	750	10	old	15
ML25_02_um.csv	5.246	2.544	0.01	ML25	02	0.112837916709551	750	10	old	15
ML25_02_um.csv	5.018	2.44	0.01	ML25	02	0.112837916709551	750	10	old	15
ML25_02_um.csv	3.939	3.259	0.011	ML25	02	0.118345405454064	750	10	old	15
ML25_02_um.csv	4.249	3.502	0.014	ML25	02	0.133511623562491	750	10	old	15
ML25_02_um.csv	6.322	0.971	0.021	ML25	02	0.163517676229325	750	10	old	15
ML25_02_um.csv	6.729	0.217	0.013	ML25	02	0.128655019651614	750	10	old	15
ML25_02_um.csv	7.331	1.09	0.016	ML25	02	0.142729929292222	750	10	old	15
ML25_02_um.csv	7.571	1.04	0.013	ML25	02	0.128655019651614	750	10	old	15
ML25_02_um.csv	4.773	1.717	0.016	ML25	02	0.142729929292222	750	10	old	15
ML25_02_um.csv	4.852	1.53	0.016	ML25	02	0.142729929292222	750	10	old	15
ML25_02_um.csv	4.165	1.132	0.012	ML25	02	0.123607744647421	750	10	old	15
ML25_02_um.csv	5.785	2.343	0.02	ML25	02	0.159576912160573	750	10	old	15
ML25_02_um.csv	7.417	2.847	0.023	ML25	02	0.171127173554958	750	10	old	15
ML25_02_um.csv	7.224	2.921	0.01	ML25	02	0.112837916709551	750	10	old	15
ML25_02_um.csv	7.159	3.062	0.013	ML25	02	0.128655019651614	750	10	old	15
ML25_02_um.csv	0.116	4.762	0.014	ML25	02	0.133511623562491	750	10	old	15
ML25_02_um.csv	0.657	4.464	0.014	ML25	02	0.133511623562491	750	10	old	15
ML25_02_um.csv	0.723	4.25	0.016	ML25	02	0.142729929292222	750	10	old	15
ML25_02_um.csv	2.809	3.364	0.013	ML25	02	0.128655019651614	750	10	old	15
ML25_02_um.csv	3.094	3.342	0.015	ML25	02	0.138197659788534	750	10	old	15
ML25_02_um.csv	1.308	2.253	0.014	ML25	02	0.133511623562491	750	10	old	15
ML25_02_um.csv	2.726	4.702	0.021	ML25	02	0.163517676229325	750	10	old	15
ML25_02_um.csv	2.015	4.513	0.012	ML25	02	0.123607744647421	750	10	old	15
ML25_02_um.csv	1.682	3.502	0.014	ML25	02	0.133511623562491	750	10	old	15
ML25_02_um.csv	4.181	3.951	0.014	ML25	02	0.133511623562491	750	10	old	15
ML25_02_um.csv	3.481	3.624	0.013	ML25	02	0.128655019651614	750	10	old	15
ML25_03_um.csv	0.323	0.329	0.032	ML25	03	0.201850601761613	750	10	old	15
ML25_03_um.csv	0.702	0.37	0.013	ML25	03	0.128655019651614	750	10	old	15
ML25_03_um.csv	0.788	0.611	0.014	ML25	03	0.133511623562491	750	10	old	15
ML25_03_um.csv	1.088	0.717	0.014	ML25	03	0.133511623562491	750	10	old	15
ML25_03_um.csv	0.949	0.687	0.012	ML25	03	0.123607744647421	750	10	old	15
ML25_03_um.csv	0.574	1.331	0.016	ML25	03	0.142729929292222	750	10	old	15
ML25_03_um.csv	0.967	1.38	0.019	ML25	03	0.155536334500875	750	10	old	15
ML25_03_um.csv	1.76	0.382	0.013	ML25	03	0.128655019651614	750	10	old	15
ML25_03_um.csv	2.014	0.867	0.015	ML25	03	0.138197659788534	750	10	old	15
ML25_03_um.csv	2.273	0.872	0.012	ML25	03	0.123607744647421	750	10	old	15
ML25_03_um.csv	3.066	0.29	0.015	ML25	03	0.138197659788534	750	10	old	15
ML25_03_um.csv	2.721	0.648	0.015	ML25	03	0.138197659788534	750	10	old	15
ML25_03_um.csv	4.52	3.013	0.018	ML25	03	0.15138795132121	750	10	old	15
ML25_03_um.csv	4.35	3.135	0.015	ML25	03	0.138197659788534	750	10	old	15
ML25_03_um.csv	4.082	2.601	0.018	ML25	03	0.15138795132121	750	10	old	15
ML25_03_um.csv	3.827	2.777	0.017	ML25	03	0.147122643602193	750	10	old	15
ML25_03_um.csv	2.925	2.921	0.022	ML25	03	0.16736567743768	750	10	old	15
ML25_03_um.csv	2.905	2.5	0.019	ML25	03	0.155536334500875	750	10	old	15
ML25_03_um.csv	3.217	2.519	0.021	ML25	03	0.163517676229325	750	10	old	15
ML25_03_um.csv	3.466	2.463	0.016	ML25	03	0.142729929292222	750	10	old	15
ML25_03_um.csv	2.16	2.959	0.015	ML25	03	0.138197659788534	750	10	old	15
ML25_03_um.csv	2.727	3.157	0.015	ML25	03	0.138197659788534	750	10	old	15
ML25_03_um.csv	2.658	2.584	0.013	ML25	03	0.128655019651614	750	10	old	15
ML25_03_um.csv	1.919	2.594	0.009	ML25	03	0.107047446969166	750	10	old	15
ML25_03_um.csv	0.446	1.962	0.015	ML25	03	0.138197659788534	750	10	old	15
ML25_03_um.csv	0.791	2.132	0.025	ML25	03	0.178412411615277	750	10	old	15
ML25_03_um.csv	1.563	0.271	0.015	ML25	03	0.138197659788534	750	10	old	15
ML25_03_um.csv	3.471	0.196	0.017	ML25	03	0.147122643602193	750	10	old	15
ML25_03_um.csv	3.466	1.475	0.013	ML25	03	0.128655019651614	750	10	old	15
ML25_03_um.csv	2.205	2.094	0.025	ML25	03	0.178412411615277	750	10	old	15
ML25_03_um.csv	1.409	2.475	0.014	ML25	03	0.133511623562491	750	10	old	15
ML25_03_um.csv	2.14	2.542	0.012	ML25	03	0.123607744647421	750	10	old	15
ML25_03_um.csv	2.612	2.314	0.019	ML25	03	0.155536334500875	750	10	old	15
ML25_03_um.csv	3.262	0.746	0.018	ML25	03	0.15138795132121	750	10	old	15
ML25_03_um.csv	3.563	0.398	0.014	ML25	03	0.133511623562491	750	10	old	15
ML25_03_um.csv	0.727	1.054	0.012	ML25	03	0.123607744647421	750	10	old	15
ML25_03_um.csv	4.341	1.553	0.019	ML25	03	0.155536334500875	750	10	old	15
ML25_03_um.csv	6.354	2.049	0.011	ML25	03	0.118345405454064	750	10	old	15
ML25_03_um.csv	6.24	2.234	0.016	ML25	03	0.142729929292222	750	10	old	15
ML25_03_um.csv	6.786	2.165	0.014	ML25	03	0.133511623562491	750	10	old	15
ML25_03_um.csv	6.981	2.114	0.012	ML25	03	0.123607744647421	750	10	old	15
ML25_03_um.csv	7.239	1.801	0.01	ML25	03	0.112837916709551	750	10	old	15
ML25_03_um.csv	6.987	1.784	0.026	ML25	03	0.181945673658689	750	10	old	15
ML25_03_um.csv	5.893	2.095	0.016	ML25	03	0.142729929292222	750	10	old	15
ML25_03_um.csv	5.894	1.841	0.01	ML25	03	0.112837916709551	750	10	old	15
ML25_03_um.csv	6.835	0.395	0.024	ML25	03	0.174807748894733	750	10	old	15
ML25_03_um.csv	7.039	0.633	0.017	ML25	03	0.147122643602193	750	10	old	15
ML25_03_um.csv	6.526	0.618	0.016	ML25	03	0.142729929292222	750	10	old	15
ML25_03_um.csv	6.577	0.438	0.013	ML25	03	0.128655019651614	750	10	old	15
ML25_03_um.csv	6.487	0.928	0.013	ML25	03	0.128655019651614	750	10	old	15
ML25_03_um.csv	6.147	0.878	0.011	ML25	03	0.118345405454064	750	10	old	15
ML25_03_um.csv	5.668	1.421	0.012	ML25	03	0.123607744647421	750	10	old	15
ML25_03_um.csv	5.102	1.208	0.011	ML25	03	0.118345405454064	750	10	old	15
ML25_03_um.csv	4.976	1.595	0.012	ML25	03	0.123607744647421	750	10	old	15
ML25_03_um.csv	4.576	1.885	0.017	ML25	03	0.147122643602193	750	10	old	15
ML25_03_um.csv	4.73	0.554	0.015	ML25	03	0.138197659788534	750	10	old	15
ML25_03_um.csv	4.839	0.932	0.019	ML25	03	0.155536334500875	750	10	old	15
ML25_03_um.csv	6.005	4.665	0.016	ML25	03	0.142729929292222	750	10	old	15
ML25_03_um.csv	6.46	4.974	0.016	ML25	03	0.142729929292222	750	10	old	15
ML25_03_um.csv	7.037	4.307	0.017	ML25	03	0.147122643602193	750	10	old	15
ML25_03_um.csv	6.653	4.322	0.021	ML25	03	0.163517676229325	750	10	old	15
ML25_03_um.csv	6.38	4.284	0.016	ML25	03	0.142729929292222	750	10	old	15
