 ,Area
466,599
467,330
468,360
469,257
470,343
471,410
472,320
473,168
474,104
475,264
476,65
477,181
478,142
479,58
480,339
481,199
482,596
483,178
484,178
485,147
486,479
487,172
488,226
489,155
490,188
491,49
492,138
493,638
494,163
495,512
496,389
497,296
498,163
499,367
500,304
501,313
502,34
503,434
504,483
505,133
506,263
507,212
508,427
509,321
510,222
511,188
512,250
513,58
514,460
515,236
516,164
517,85
518,278
519,201
520,154
521,26
522,586
523,141
524,258
525,190
526,390
527,325
528,267
529,167
530,123
531,203
532,406
533,258
534,58
535,317
536,227
537,197
538,245
539,237
540,296
541,341
542,450
543,216
544,457
545,61
546,417
547,124
548,534
549,889
550,40
551,430
552,294
553,131
554,94
555,582
556,309
557,401
558,259
559,67
560,678
561,1025
562,324
563,62
564,677
565,118
566,325
567,233
568,380
569,314
570,152
571,338
572,125
573,381
574,298
575,126
576,353
577,261
578,297
579,39
580,229
581,179
582,515
583,246
584,150
585,250
586,544
587,358
588,507
589,140
590,273
591,275
592,288
593,140
594,210
595,80
596,102
597,302
598,222
599,258
600,185
601,198
602,104
603,447
604,289
605,418
606,376
607,36
608,173
609,415
610,441
611,442
612,269
613,424
614,237
615,771
616,199
617,242
618,113
619,238
620,518
621,117
622,308
623,261
624,251
625,611
626,743
627,575
628,326
629,672
630,337
631,475
632,166
633,323
634,177
635,42
636,305
637,251
638,561
639,223
640,171
641,312
642,139
643,191
644,946
645,67
646,295
647,236
648,120
649,654
650,161
651,276
652,459
653,406
654,80
655,235
656,304
657,290
658,517
659,269
660,761
661,206
662,568
663,461
664,233
665,208
666,284
667,647
668,174
669,424
670,326
671,478
672,205
673,77
674,220
675,203
676,40
677,108
678,293
679,173
680,219
681,78
682,149
683,221
684,263
685,50
686,506
687,349
688,345
689,264
690,260
691,205
692,214
693,312
694,453
695,218
696,178
697,316
698,95
699,194
700,79
701,148
702,159
703,387
704,327
705,115
706,72
707,22
708,446
709,348
710,185
711,159
712,68
713,95
714,219
715,583
716,298
717,262
718,136
719,188
720,196
721,159
722,237
723,43
724,366
725,87
726,78
727,203
728,149
729,32
730,249
731,87
732,573
733,51
734,205
735,117
736,146
737,43
738,139
739,152
740,201
741,98
742,197
743,175
744,119
745,22
746,205
747,173
748,342
749,224
750,225
751,210
752,158
753,135
754,433
755,397
756,275
757,684
758,194
759,22
760,413
761,182
762,76
763,261
764,28
765,172
766,75
767,185
768,227
769,175
770,52
771,855
772,24
773,207
774,327
775,202
776,244
777,87
778,133
779,207
780,637
781,53
782,96
783,147
784,90
785,376
786,209
787,471
788,20
789,207
790,257
791,613
792,183
793,141
794,182
795,494
796,507
797,802
798,180
799,432
800,675
801,154
802,305
803,161
804,411
805,220
806,376
807,259
808,249
809,409
810,221
811,523
812,58
813,461
814,275
815,113
816,191
817,219
818,193
819,515
820,543
821,138
822,157
823,30
824,173
825,655
826,205
827,655
828,232
829,244
830,360
831,312
832,121
833,230
834,132
835,413
836,230
837,220
838,128
839,193
840,196
841,23
842,145
843,188
844,172
845,78
846,51
847,282
848,779
849,39
850,32
851,207
852,252
853,101
854,100
855,370
856,715
857,184
858,321
859,31
860,116
861,191
862,847
863,716
864,475
865,319
866,277
867,425
868,285
869,561
870,142
871,175
872,464
873,232
874,384
875,223
876,243
877,372
878,771
879,194
880,453
881,280
882,30
883,303
884,132
885,184
886,143
887,104
888,205
889,289
890,38
891,1042
892,752
893,242
894,239
895,538
896,272
897,194
898,369
899,393
900,257
901,378
902,155
903,846
904,547
905,102
906,120
907,101
908,229
909,162
910,173
911,265
912,381
913,429
914,200
915,431
916,137
917,54
918,188
919,183
920,27
921,166
922,37
923,283
924,376
925,211
926,273
927,332
928,433
929,248
930,463
931,388
932,194
933,133
934,230
935,235
936,201
937,287
938,327
939,421
940,233
941,251
942,284
943,436
944,168
945,193
946,71
947,106
948,147
949,187
950,83
951,526
952,38
953,101
954,162
955,55
956,221
957,224
958,57
959,216
960,613
961,242
962,31
963,67
964,259
965,253
966,235
967,22
968,207
969,228
970,678
971,408
972,388
973,134
974,371
975,298
976,209
977,390
978,581
979,175
980,134
981,116
982,515
983,313
984,179
985,319
986,195
987,481
988,58
989,522
990,768
991,629
992,232
993,143
994,58
995,743
996,262
997,158
998,133
999,917
1000,343
1001,404
1002,84
1003,213
1004,188
1005,64
1006,210
1007,107
1008,398
1009,207
1010,391
1011,139
1012,200
1013,359
1014,91
1015,138
1016,153
1017,239
1018,287
1019,328
1020,45
1021,106
1022,102
1023,333
1024,209
1025,456
1026,333
1027,172
1028,179
1029,424
1030,227
1031,51
1032,367
1033,238
1034,210
1035,377
1036,187
1037,317
1038,139
1039,146
1040,171
1041,327
1042,347
1043,188
1044,498
1045,153
1046,314
1047,91
1048,401
1049,85
1050,182
1051,46
1052,294
1053,238
1054,192
1055,705
1056,216
1057,281
1058,317
1059,183
1060,351
1061,20
1062,224
1063,41
1064,210
1065,193
1066,146
1067,381
1068,351
1069,203
1070,39
1071,210
1072,127
1073,152
1074,75
1075,264
1076,135
1077,196
1078,428
1079,280
1080,252
1081,165
1082,146
1083,499
1084,144
1085,290
1086,544
1087,633
1088,66
1089,369
1090,161
1091,511
1092,70
1093,76
1094,88
1095,188
1096,167
1097,170
1098,32
1099,634
1100,108
1101,315
1102,490
1103,25
1104,31
1105,548
1106,276
1107,332
1108,464
1109,205
1110,551
1111,577
1112,220
1113,232
1114,160
1115,290
1116,131
1117,414
1118,32
1119,212
1120,450
1121,289
1122,392
1123,403
1124,314
1125,358
1126,117
1127,412
1128,209
1129,211
1130,70
1131,155
1132,301
1133,231
1134,200
1135,226
1136,266
1137,392
1138,187
1139,241
1140,26
1141,177
1142,174
1143,419
1144,137
1145,105
1146,21
1147,126
1148,108
1149,227
1150,145
1151,629
1152,337
1153,223
1154,182
1155,298
1156,35
1157,289
1158,141
1159,37
1160,289
1161,62
1162,223
1163,225
1164,361
1165,282
1166,334
1167,284
1168,615
1169,31
1170,241
1171,103
1172,209
1173,251
1174,194
1175,385
1176,347
1177,333
1178,338
1179,176
1180,271
1181,1089
1182,1022
1183,188
1184,84
1185,285
1186,144
1187,154
1188,164
1189,387
1190,266
1191,157
1192,642
1193,206
1194,665
1195,1113
1196,209
1197,214
1198,949
1199,211
1200,766
1201,1097
1202,163
1203,227
1204,1061
1205,571
1206,199
1207,373
1208,218
1209,168
1210,375
1211,387
1212,117
1213,546
1214,428
1215,670
1216,1000
1217,84
1218,544
1219,892
1220,709
1221,504
1222,644
1223,253
1224,205
1225,433
1226,720
1227,41
1228,678
1229,132
1230,602
1231,622
1232,178
1233,540
1234,223
1235,69
1236,791
1237,482
1238,973
1239,137
1240,180
1241,534
1242,109
1243,85
1244,316
1245,522
1246,263
1247,332
1248,113
1249,216
1250,114
1251,218
1252,285
1253,231
1254,361
1255,152
1256,200
1257,942
1258,57
1259,767
1260,393
1261,87
1262,929
1263,261
1264,71
1265,822
1266,540
1267,450
1268,632
1269,289
1270,246
1271,671
1272,225
1273,545
1274,269
1275,203
1276,265
1277,200
1278,141
1279,152
1280,208
1281,177
1282,226
1283,25
1284,296
1285,184
1286,545
1287,90
1288,129
1289,235
1290,39
1291,102
1292,302
1293,165
1294,171
1295,230
1296,218
1297,130
1298,87
1299,348
1300,214
1301,218
1302,112
1303,291
1304,199
1305,420
1306,231
1307,277
1308,226
1309,171
1310,45
1311,288
1312,119
1313,47
1314,79
1315,252
1316,455
1317,267
1318,143
1319,197
1320,71
1321,434
1322,52
1323,290
1324,72
1325,518
1326,205
1327,210
1328,543
1329,580
1330,178
1331,164
1332,682
1333,170
1334,31
1335,293
1336,285
1337,124
1338,512
1339,259
1340,687
1341,216
1342,305
1343,248
1344,177
1345,174
1346,191
1347,888
1348,300
1349,430
1350,290
1351,28
1352,600
1353,81
1354,258
1355,201
1356,540
1357,70
1358,300
1359,202
1360,319
1361,118
1362,565
1363,480
1364,362
1365,161
1366,672
1367,362
1368,263
1369,39
1370,176
1371,616
1372,291
1373,126
1374,189
1375,193
1376,200
1377,290
1378,121
1379,398
1380,198
1381,21
1382,251
1383,230
1384,117
1385,312
1386,227
1387,357
1388,166
1389,168
1390,405
1391,236
1392,211
1393,376
1394,187
1395,316
1396,266
1397,137
1398,171
1399,178
1400,175
1401,487
1402,496
1403,578
1404,305
1405,293
1406,245
1407,502
1408,540
1409,73
1410,171
1411,358
1412,501
1413,189
1414,86
1415,252
1416,171
1417,323
1418,215
1419,82
1420,74
1421,142
1422,173
1423,353
1424,298
1425,97
1426,214
1427,282
1428,280
1429,157
1430,390
1431,32
1432,479
1433,694
1434,31
1435,231
1436,251
1437,320
1438,117
1439,328
1440,110
1441,197
1442,180
1443,265
1444,136
1445,486
1446,39
1447,919
1448,222
1449,89
1450,247
1451,167
1452,118
1453,190
1454,183
1455,250
1456,153
1457,96
1458,729
1459,265
1460,52
1461,119
1462,314
1463,235
1464,168
1465,270
1466,121
1467,262
1468,90
1469,91
1470,629
1471,228
1472,234
1473,207
1474,283
1475,128
1476,232
1477,104
1478,160
1479,322
1480,73
1481,141
1482,548
1483,153
1484,937
1485,278
1486,103
1487,166
1488,380
1489,197
1490,200
1491,345
1492,229
1493,498
1494,219
1495,142
1496,453
1497,41
1498,440
1499,337
1500,391
1501,468
1502,85
1503,144
1504,72
1505,217
1506,543
1507,132
1508,94
1509,335
1510,253
1511,186
1512,186
1513,576
1514,194
1515,299
1516,112
1517,153
1518,479
1519,396
1520,289
1521,671
1522,261
1523,110
1524,388
1525,103
1526,189
1527,1154
1528,42
1529,597
1530,143
1531,116
1532,251
1533,522
1534,211
1535,234
1536,61
1537,383
1538,239
1539,514
1540,303
1541,230
1542,232
1543,168
1544,409
1545,126
1546,360
1547,245
1548,166
1549,350
1550,368
1551,142
1552,178
1553,180
1554,144
1555,340
1556,161
1557,265
1558,147
1559,426
1560,342
1561,150
1562,419
1563,281
1564,103
1565,265
1566,307
1567,169
1568,114
1569,243
1570,285
1571,311
1572,497
1573,190
1574,131
1575,287
1576,313
1577,51
1578,227
1579,39
1580,26
1581,276
1582,76
1583,93
1584,138
1585,213
1586,537
1587,140
1588,254
1589,57
1590,628
1591,183
1592,289
1593,291
1594,448
1595,248
1596,264
1597,152
1598,535
1599,97
1600,85
1601,219
1602,54
1603,379
1604,136
1605,296
1606,261
1607,506
1608,392
1609,172
1610,44
1611,256
1612,166
1613,271
1614,55
1615,655
1616,100
1617,157
1618,169
1619,242
1620,169
1621,428
1622,574
1623,189
1624,218
1625,327
1626,560
1627,214
1628,154
1629,386
1630,346
1631,190
1632,196
1633,275
1634,374
1635,418
1636,148
1637,414
1638,215
1639,183
1640,123
1641,237
1642,272
1643,182
1644,417
1645,135
1646,281
1647,207
1648,94
1649,471
1650,144
1651,251
1652,286
1653,211
1654,140
1655,287
1656,51
1657,642
1658,269
1659,413
1660,284
1661,146
1662,244
1663,135
1664,590
1665,23
1666,323
1667,186
1668,224
1669,66
1670,572
1671,467
1672,995
1673,226
1674,175
1675,170
1676,183
1677,575
1678,187
1679,25
1680,395
1681,84
1682,190
1683,75
1684,203
1685,350
1686,26
1687,189
1688,322
1689,394
1690,217
1691,484
1692,173
1693,131
1694,131
1695,250
1696,161
1697,268
1698,333
1699,128
1700,939
1701,702
1702,323
1703,209
1704,28
1705,254
1706,174
1707,341
1708,161
1709,165
1710,912
1711,236
1712,533
1713,280
1714,492
1715,439
1716,223
1717,191
1718,507
1719,393
1720,118
1721,387
1722,27
1723,206
1724,166
1725,413
1726,181
1727,214
1728,362
1729,405
1730,190
1731,234
1732,251
1733,21
1734,71
1735,422
1736,235
1737,465
1738,182
1739,165
1740,181
1741,384
1742,241
1743,220
1744,319
1745,137
1746,372
1747,399
1748,79
1749,164
1750,129
1751,243
1752,313
1753,512
1754,258
1755,62
1756,174
1757,257
1758,255
1759,54
1760,171
1761,286
1762,212
1763,285
1764,42
1765,164
1766,278
1767,181
1768,171
1769,176
1770,197
1771,212
1772,187
1773,457
1774,75
1775,74
1776,28
1777,413
1778,216
1779,195
1780,289
1781,177
1782,290
1783,33
1784,98
1785,144
1786,471
1787,102
1788,181
1789,112
1790,228
1791,153
1792,648
1793,464
1794,622
1795,208
1796,275
1797,245
1798,77
1799,187
1800,233
1801,171
1802,314
1803,298
1804,229
1805,38
1806,125
1807,193
1808,263
1809,27
1810,395
1811,208
1812,180
1813,211
1814,149
1815,185
1816,192
1817,253
1818,113
1819,58
1820,20
1821,262
1822,186
1823,58
1824,305
1825,337
1826,372
1827,63
1828,325
1829,182
1830,264
1831,122
1832,134
1833,241
1834,390
1835,43
1836,298
1837,114
1838,257
1839,28
1840,103
1841,207
1842,162
1843,233
1844,228
1845,114
1846,150
1847,73
1848,175
1849,94
1850,36
1851,238
1852,187
1853,161
1854,82
1855,186
1856,299
1857,150
1858,55
1859,208
1860,174
1861,95
1862,181
1863,158
1864,242
1865,346
1866,202
1867,173
1868,221
1869,447
1870,65
1871,228
1872,173
1873,152
1874,213
1875,89
1876,233
1877,175
1878,240
1879,295
1880,66
1881,258
1882,245
1883,169
1884,263
1885,230
1886,221
1887,245
1888,201
1889,206
1890,284
1891,255
1892,51
1893,141
1894,182
1895,221
1896,213
1897,226
1898,141
1899,53
1900,476
1901,411
1902,231
1903,88
1904,206
1905,318
1906,215
1907,112
1908,209
1909,26
1910,200
1911,308
1912,318
1913,173
1914,202
1915,199
1916,566
1917,138
1918,350
1919,193
1920,199
1921,265
1922,229
1923,166
1924,326
1925,598
1926,180
1927,319
1928,176
1929,92
1930,111
1931,62
1932,348
1933,264
1934,213
1935,144
1936,117
1937,251
1938,407
1939,287
1940,33
1941,128
1942,186
1943,541
1944,142
1945,475
1946,216
1947,66
1948,225
1949,226
1950,252
1951,227
1952,265
1953,193
1954,334
1955,209
1956,501
1957,278
1958,110
1959,82
1960,351
1961,343
1962,51
1963,181
1964,186
1965,192
1966,192
1967,240
1968,442
1969,122
1970,202
1971,299
1972,135
1973,505
1974,313
1975,681
1976,245
1977,471
1978,50
1979,370
1980,197
1981,128
1982,224
1983,36
1984,355
1985,210
1986,65
1987,366
1988,363
1989,217
1990,495
1991,129
1992,141
1993,249
1994,271
1995,581
1996,182
1997,67
1998,278
1999,147
2000,504
2001,270
2002,175
2003,211
2004,78
2005,123
2006,149
2007,238
2008,274
2009,193
2010,387
2011,196
2012,320
2013,234
2014,228
2015,43
2016,114
2017,36
2018,354
2019,60
2020,350
2021,33
2022,360
2023,235
2024,75
2025,191
2026,326
2027,137
2028,288
2029,46
2030,148
2031,235
2032,108
2033,90
2034,65
2035,81
2036,289
2037,221
2038,24
2039,161
2040,44
2041,182
2042,187
2043,201
2044,131
2045,78
2046,269
2047,93
2048,195
2049,213
2050,173
2051,25
2052,305
2053,134
2054,176
2055,145
2056,851
2057,217
2058,180
2059,136
2060,359
2061,134
2062,192
2063,522
2064,68
2065,336
2066,44
2067,118
2068,173
2069,144
2070,286
2071,162
2072,457
2073,28
2074,123
2075,423
2076,144
2077,199
2078,65
2079,62
2080,117
2081,428
2082,183
2083,231
2084,142
2085,504
2086,159
2087,103
2088,239
2089,183
2090,106
2091,139
2092,135
2093,334
2094,211
2095,145
2096,178
2097,127
2098,298
2099,233
2100,220
2101,155
2102,65
2103,372
2104,295
2105,409
2106,409
2107,188
2108,156
2109,109
2110,114
2111,133
2112,210
2113,204
2114,58
2115,199
2116,253
2117,72
2118,168
2119,196
2120,184
2121,41
2122,456
2123,383
2124,195
2125,91
2126,262
2127,40
2128,278
2129,241
2130,197
2131,104
2132,212
2133,126
2134,147
2135,227
2136,242
2137,406
2138,326
2139,74
2140,210
2141,67
2142,388
2143,306
2144,146
2145,68
2146,152
2147,270
2148,240
2149,157
2150,55
2151,303
2152,161
2153,68
2154,318
2155,93
2156,311
2157,61
2158,332
2159,101
2160,333
2161,83
2162,107
2163,26
2164,197
2165,144
2166,277
2167,154
2168,158
2169,154
2170,149
2171,305
2172,104
2173,193
2174,292
2175,104
2176,69
2177,74
2178,293
2179,289
2180,207
2181,238
2182,373
2183,370
2184,205
2185,243
2186,188
2187,220
2188,353
2189,122
2190,120
2191,416
2192,281
2193,142
2194,113
2195,419
2196,69
2197,136
2198,21
2199,175
2200,253
2201,568
2202,223
2203,30
2204,229
2205,336
2206,333
2207,63
2208,139
2209,401
2210,604
2211,425
2212,23
2213,75
2214,495
2215,246
2216,406
2217,184
2218,21
2219,253
2220,296
2221,284
2222,167
2223,217
2224,271
2225,270
2226,120
2227,358
2228,245
2229,242
2230,498
2231,282
2232,192
2233,859
2234,53
2235,81
2236,191
2237,174
2238,379
2239,196
2240,398
2241,90
2242,278
2243,159
2244,280
2245,187
2246,163
2247,105
2248,222
2249,687
2250,73
2251,175
2252,109
2253,276
2254,319
2255,262
2256,361
2257,353
2258,130
2259,119
2260,377
2261,178
2262,364
2263,293
2264,33
2265,142
2266,110
2267,275
2268,289
2269,180
2270,407
2271,101
2272,750
2273,63
2274,252
2275,210
2276,176
2277,181
2278,416
2279,34
2280,178
2281,363
2282,339
2283,181
2284,231
2285,98
2286,259
2287,389
2288,342
2289,212
2290,93
2291,34
2292,231
2293,419
2294,218
2295,209
2296,157
2297,199
2298,120
2299,160
2300,77
2301,330
2302,27
2303,134
2304,276
2305,159
2306,171
2307,162
2308,205
2309,166
2310,254
2311,646
2312,34
2313,171
2314,259
2315,26
2316,204
2317,211
2318,80
2319,399
2320,353
2321,354
2322,402
2323,243
2324,251
2325,96
2326,286
2327,235
2328,229
2329,490
2330,178
2331,281
2332,255
2333,246
2334,154
2335,145
2336,272
2337,271
2338,191
2339,186
2340,312
2341,339
2342,241
2343,99
2344,304
2345,60
2346,249
2347,145
2348,205
2349,417
2350,446
2351,50
2352,378
2353,183
2354,402
2355,404
2356,383
2357,160
2358,263
2359,130
2360,106
2361,220
2362,198
2363,44
2364,259
2365,114
2366,1135
2367,120
2368,275
2369,327
2370,205
2371,106
2372,166
2373,380
2374,124
2375,211
2376,288
2377,406
2378,351
2379,75
2380,267
2381,565
2382,116
2383,279
2384,436
2385,188
2386,315
2387,162
2388,42
2389,365
2390,262
2391,125
2392,22
2393,437
2394,209
2395,458
2396,334
2397,282
2398,460
2399,501
2400,547
2401,505
2402,307
2403,447
2404,115
2405,401
2406,454
2407,161
2408,211
2409,133
2410,157
2411,76
2412,700
2413,234
2414,357
2415,392
2416,633
2417,323
2418,122
2419,327
2420,313
2421,401
2422,591
2423,311
2424,211
2425,289
2426,290
2427,141
2428,93
2429,331
2430,194
2431,328
2432,29
2433,234
2434,232
2435,30
2436,149
2437,192
2438,155
2439,142
2440,359
2441,143
2442,195
2443,469
2444,253
2445,106
2446,75
2447,386
2448,616
2449,25
2450,348
2451,268
2452,254
2453,127
2454,140
2455,51
2456,561
2457,439
2458,238
2459,155
2460,26
2461,227
2462,231
2463,418
2464,208
2465,225
2466,159
2467,339
2468,372
2469,105
2470,491
2471,137
2472,339
2473,20
2474,61
2475,247
2476,621
2477,385
2478,534
2479,447
2480,156
2481,188
2482,96
2483,242
2484,298
2485,214
2486,52
2487,353
2488,260
2489,222
2490,48
2491,451
2492,192
2493,231
2494,492
2495,377
2496,217
2497,198
2498,150
2499,191
2500,407
2501,352
2502,457
2503,159
2504,312
2505,319
2506,134
2507,173
2508,426
2509,291
2510,228
2511,385
2512,247
2513,139
2514,795
2515,310
2516,559
2517,216
2518,201
2519,180
2520,68
2521,163
2522,432
2523,191
2524,225
2525,37
2526,135
2527,406
2528,244
2529,127
2530,212
2531,263
2532,166
2533,203
2534,128
2535,201
2536,137
2537,231
2538,137
2539,371
2540,63
2541,428
2542,872
2543,208
2544,100
2545,259
2546,85
2547,202
2548,207
2549,403
2550,854
2551,146
2552,326
2553,151
2554,225
2555,203
2556,287
2557,107
2558,180
2559,152
2560,213
2561,317
2562,127
2563,220
2564,164
2565,297
2566,188
2567,557
2568,274
2569,172
2570,256
2571,133
2572,353
2573,169
2574,241
2575,212
2576,1031
2577,123
2578,238
2579,237
2580,122
2581,20
2582,319
2583,465
2584,242
2585,157
2586,227
2587,263
2588,371
2589,286
2590,331
2591,619
2592,125
2593,560
2594,328
2595,23
2596,187
2597,215
2598,196
2599,195
2600,287
2601,186
2602,269
2603,184
2604,522
2605,329
2606,749
2607,124
2608,199
2609,149
2610,157
2611,197
2612,236
2613,443
2614,184
2615,59
2616,130
2617,675
2618,306
2619,442
2620,227
2621,92
2622,597
2623,50
2624,379
2625,270
2626,256
2627,161
2628,702
2629,487
2630,408
2631,295
2632,145
2633,638
2634,240
2635,232
2636,401
2637,279
2638,696
2639,204
2640,212
2641,294
2642,92
2643,233
2644,220
2645,205
2646,191
2647,378
2648,118
2649,88
2650,382
2651,374
2652,215
2653,325
2654,123
2655,295
2656,115
2657,226
2658,176
2659,95
2660,355
2661,323
2662,262
2663,384
2664,552
2665,108
2666,288
2667,251
2668,209
2669,270
2670,685
2671,124
2672,354
2673,102
2674,67
2675,256
2676,87
2677,218
2678,239
2679,27
2680,348
2681,25
2682,1311
2683,304
2684,136
2685,170
2686,34
2687,37
2688,288
2689,168
2690,252
2691,227
2692,239
2693,419
2694,695
2695,307
2696,105
2697,292
2698,77
2699,167
2700,289
2701,37
2702,442
2703,132
2704,199
2705,142
2706,54
2707,225
2708,167
2709,70
2710,316
2711,52
2712,435
2713,226
2714,484
2715,208
2716,298
2717,355
2718,869
2719,240
2720,103
2721,281
2722,224
2723,176
2724,481
2725,313
2726,387
2727,227
2728,251
2729,224
2730,393
2731,189
2732,383
2733,609
2734,382
2735,242
2736,219
2737,295
2738,77
2739,525
2740,168
2741,111
2742,795
2743,204
2744,345
2745,952
2746,495
2747,285
2748,517
2749,214
2750,879
2751,258
2752,328
2753,64
2754,207
2755,323
2756,343
2757,341
2758,421
2759,279
2760,261
2761,237
2762,517
2763,380
2764,146
2765,218
2766,254
2767,231
2768,1083
2769,479
2770,104
2771,215
2772,278
2773,397
2774,592
2775,106
2776,236
2777,254
2778,703
2779,249
2780,546
2781,555
2782,186
2783,546
2784,282
2785,260
2786,209
2787,864
2788,118
2789,821
2790,575
2791,409
2792,272
2793,118
2794,1273
2795,353
2796,480
2797,130
2798,759
2799,184
2800,427
2801,236
2802,194
2803,372
2804,251
2805,514
2806,513
2807,43
2808,305
2809,680
2810,207
2811,431
2812,178
2813,198
2814,283
2815,179
2816,47
2817,1390
2818,323
2819,159
2820,443
2821,365
2822,561
2823,345
2824,135
2825,308
2826,273
2827,480
2828,185
2829,383
2830,127
2831,820
2832,533
2833,312
2834,214
2835,297
2836,84
2837,300
2838,129
2839,294
2840,196
2841,509
2842,408
2843,266
2844,349
2845,828
2846,123
2847,200
2848,171
2849,48
2850,82
2851,166
2852,52
2853,357
2854,634
2855,321
2856,494
2857,144
2858,215
2859,326
2860,507
2861,184
2862,117
2863,279
2864,82
2865,438
2866,494
2867,211
2868,98
2869,509
2870,395
2871,164
2872,1017
2873,189
2874,151
2875,472
2876,236
2877,436
2878,441
2879,407
2880,290
2881,204
2882,345
2883,144
2884,155
2885,297
2886,301
2887,263
2888,192
2889,584
2890,203
2891,70
2892,316
2893,499
2894,180
2895,274
2896,413
2897,102
2898,367
2899,218
2900,311
2901,180
2902,180
2903,520
2904,325
2905,156
2906,233
2907,350
2908,403
2909,280
2910,328
2911,247
2912,165
2913,108
2914,67
2915,193
2916,297
2917,169
2918,47
2919,477
2920,182
2921,258
2922,297
2923,102
2924,88
2925,221
2926,171
2927,149
2928,511
2929,171
2930,94
2931,392
2932,353
2933,138
2934,257
2935,158
2936,508
2937,256
2938,84
2939,126
2940,296
2941,107
2942,380
2943,248
2944,329
2945,206
2946,293
2947,42
2948,280
2949,280
2950,184
2951,192
2952,279
2953,342
2954,195
2955,56
2956,437
2957,241
2958,250
2959,651
2960,116
2961,225
2962,285
2963,100
2964,232
2965,99
2966,119
2967,508
2968,33
2969,434
2970,284
2971,218
2972,117
2973,463
2974,48
2975,78
2976,228
2977,281
2978,287
2979,195
2980,219
2981,197
2982,97
2983,226
2984,241
2985,60
2986,321
2987,33
2988,50
2989,87
2990,84
2991,199
2992,268
2993,324
2994,103
