 ,Area
301,723
302,548
303,751
304,311
305,548
306,170
307,169
308,1293
309,154
310,304
311,541
312,108
313,474
314,564
315,497
316,310
317,514
318,1100
319,862
320,1251
321,161
322,1318
323,725
324,298
325,273
326,473
327,463
328,393
329,297
330,764
331,494
332,456
333,49
334,519
335,580
336,791
337,452
338,178
339,107
340,620
341,241
342,1005
343,701
344,408
345,153
346,297
347,177
348,346
349,49
350,460
351,68
352,508
353,703
354,429
355,21
356,109
357,621
358,66
359,306
360,46
361,491
362,621
363,841
364,492
365,78
366,445
367,302
368,829
369,597
370,1026
371,818
372,340
373,602
374,322
375,168
376,726
377,429
378,328
379,108
380,292
381,381
382,233
383,267
384,534
385,421
386,321
387,782
388,244
389,592
390,333
391,258
392,307
393,65
394,987
395,360
396,40
397,393
398,842
399,636
400,450
401,407
402,344
403,331
404,844
405,340
406,221
407,36
408,340
409,232
410,367
411,975
412,347
413,208
414,42
415,406
416,440
417,629
418,894
419,492
420,764
421,318
422,25
423,545
424,387
425,85
426,988
427,840
428,268
429,157
430,212
431,323
432,90
433,825
434,490
435,533
436,321
437,384
438,984
439,476
440,430
441,319
442,229
443,611
444,457
445,22
446,199
447,128
448,139
449,398
450,35
451,321
452,726
453,52
454,508
455,21
456,840
457,650
458,521
459,752
460,748
461,519
462,1046
463,27
464,663
465,56
466,229
467,88
468,1337
469,1047
470,702
471,947
472,688
473,90
474,477
475,768
476,111
477,296
478,166
479,518
480,578
481,64
482,482
483,243
484,28
485,648
486,586
487,30
488,40
489,97
490,342
491,102
492,1011
493,845
494,727
495,459
496,357
497,255
498,721
499,611
500,696
501,310
502,940
503,375
504,135
505,485
506,64
507,578
508,67
509,231
510,309
511,319
512,917
513,300
514,460
515,905
516,466
517,405
518,447
519,28
520,478
521,143
522,511
523,276
524,443
525,233
526,599
527,138
528,604
529,182
530,592
531,422
532,751
533,277
534,582
535,78
536,188
537,636
538,653
539,857
540,189
541,484
542,596
543,83
544,52
545,608
546,1082
547,759
548,195
549,605
550,384
551,505
552,231
553,424
554,157
555,282
556,424
557,748
558,38
559,32
560,139
561,784
562,126
563,518
564,566
565,209
566,733
567,575
568,47
569,153
570,38
571,92
572,371
573,33
574,290
575,258
576,227
577,365
578,1075
579,242
580,681
581,994
582,472
583,39
584,371
585,688
586,87
587,141
588,732
589,381
590,549
591,386
592,274
593,408
594,568
595,294
596,418
597,662
598,38
599,462
600,412
601,312
602,763
603,437
604,510
605,558
606,757
607,194
608,631
609,128
610,406
611,292
612,298
613,416
614,28
615,335
616,652
617,278
618,645
619,93
620,37
621,292
622,20
623,655
624,119
625,785
626,341
627,658
628,249
629,97
630,445
631,823
632,417
633,368
634,20
635,715
636,406
637,837
638,352
639,883
640,850
641,243
642,456
643,388
644,273
645,290
646,511
647,593
648,66
649,1332
650,215
651,875
652,430
653,1220
654,219
655,115
656,34
657,48
658,204
659,485
660,640
661,282
662,111
663,698
664,82
665,295
666,203
667,65
668,173
669,354
670,624
671,551
672,41
673,1071
674,334
675,104
676,152
677,42
678,352
679,672
680,614
681,785
682,336
683,727
684,236
685,142
686,214
687,636
688,251
689,807
690,208
691,104
692,453
693,67
694,380
695,490
696,600
697,561
698,314
699,548
700,259
701,820
702,265
703,361
704,326
705,417
706,1033
707,420
708,43
709,1332
710,701
711,336
712,697
713,346
714,432
715,113
716,46
717,112
718,699
719,549
720,66
721,402
722,197
723,641
724,213
725,787
726,844
727,498
728,460
729,345
730,652
731,227
732,558
733,110
734,399
735,740
736,501
737,815
738,659
739,584
740,406
741,103
742,244
743,294
744,151
745,43
746,210
747,339
748,338
749,641
750,145
751,389
752,766
753,120
754,355
755,112
756,262
757,553
758,404
759,128
760,334
761,126
762,365
763,64
764,394
765,542
766,532
767,388
768,593
769,20
770,127
771,434
772,686
773,433
774,1068
775,245
776,26
777,684
778,440
779,69
780,722
781,335
782,347
783,724
784,242
785,577
786,1065
787,588
788,703
789,206
790,852
791,999
792,320
793,213
794,143
795,254
796,764
797,438
798,412
799,397
800,192
801,155
802,696
803,445
804,359
805,93
806,541
807,465
808,149
809,751
810,842
811,580
812,291
813,970
814,444
815,635
816,171
817,839
818,348
819,275
820,422
821,757
822,298
823,382
824,739
825,601
826,141
827,460
828,483
829,102
830,433
831,423
832,875
833,335
834,286
835,56
836,301
837,387
838,886
839,612
840,471
841,268
842,232
843,164
844,1045
845,455
846,892
847,947
848,600
849,724
850,115
851,519
852,962
853,482
854,806
855,876
856,278
857,100
858,161
859,228
860,532
861,581
862,97
863,43
864,56
865,208
866,460
867,407
868,198
869,743
870,933
871,95
872,527
873,395
874,236
875,71
876,136
877,236
878,60
879,44
880,102
881,68
882,448
883,711
884,664
885,307
886,174
887,415
888,124
889,108
890,768
891,529
892,451
893,656
894,40
895,30
896,1454
897,514
898,278
899,238
900,615
901,679
902,1346
903,730
904,850
905,68
906,392
907,392
908,38
909,910
910,599
911,545
912,878
913,1262
914,122
915,631
916,916
917,133
918,436
919,637
920,27
921,463
922,321
923,603
924,297
925,150
926,483
927,690
928,72
929,200
930,421
931,193
932,34
933,685
934,638
935,514
936,92
937,613
938,302
939,328
940,836
941,857
942,756
943,865
944,325
945,795
946,528
947,276
948,650
949,26
950,903
951,181
952,28
953,662
954,488
955,318
956,636
957,970
958,54
959,715
960,141
961,680
962,524
963,364
964,659
965,485
966,157
967,21
968,358
969,411
970,966
971,125
972,773
973,87
974,487
975,548
976,194
977,596
978,305
979,725
980,72
981,891
982,382
983,529
984,455
985,429
986,406
987,90
988,194
989,96
990,255
991,206
992,627
993,939
994,26
995,373
996,75
997,319
998,514
999,781
1000,562
1001,763
1002,594
1003,805
1004,326
1005,1506
1006,636
1007,83
1008,85
1009,194
1010,286
1011,369
1012,657
1013,770
1014,354
1015,599
1016,364
1017,297
1018,282
1019,549
1020,369
1021,280
1022,1068
1023,530
1024,376
1025,48
1026,1055
1027,155
1028,624
1029,484
1030,88
1031,496
1032,189
1033,586
1034,557
1035,304
1036,241
1037,469
1038,110
1039,358
1040,439
1041,589
1042,242
1043,511
1044,641
1045,867
1046,267
1047,301
1048,142
1049,29
1050,511
1051,79
1052,416
1053,477
1054,128
1055,829
1056,346
1057,637
1058,628
1059,992
1060,589
1061,29
1062,163
1063,372
1064,335
1065,138
1066,40
1067,932
1068,302
1069,742
1070,1010
1071,570
1072,791
1073,87
1074,482
1075,1344
1076,590
1077,681
1078,453
1079,354
1080,57
1081,291
1082,161
1083,159
1084,214
1085,544
1086,93
1087,771
1088,217
1089,434
1090,246
1091,272
1092,386
1093,99
1094,32
1095,621
1096,133
1097,690
1098,290
1099,297
1100,533
1101,287
1102,1226
1103,282
1104,635
1105,35
1106,514
1107,168
1108,402
1109,908
1110,347
1111,612
1112,1039
1113,508
1114,359
1115,379
1116,910
1117,585
1118,113
1119,752
1120,877
1121,444
1122,242
1123,116
1124,50
1125,397
1126,574
1127,225
1128,270
1129,447
1130,326
1131,672
1132,783
1133,473
1134,310
1135,53
1136,354
1137,392
1138,232
1139,67
1140,499
1141,242
1142,249
1143,754
1144,767
1145,533
1146,846
1147,79
1148,474
1149,356
1150,1173
1151,1099
1152,601
1153,694
1154,908
1155,80
1156,514
1157,156
1158,430
1159,110
1160,1119
1161,267
1162,202
1163,482
1164,578
1165,133
1166,429
1167,589
1168,726
1169,161
1170,82
1171,406
1172,465
1173,108
1174,816
1175,1217
1176,482
1177,792
1178,310
1179,59
1180,364
1181,147
1182,722
1183,310
1184,39
1185,973
1186,60
1187,163
1188,481
1189,66
1190,377
1191,556
1192,159
1193,536
1194,658
1195,570
1196,758
1197,530
1198,706
1199,646
1200,148
1201,318
1202,38
1203,724
1204,384
1205,750
1206,594
1207,625
1208,635
1209,359
1210,39
1211,496
1212,839
1213,287
1214,61
1215,323
1216,375
1217,568
1218,193
1219,399
1220,626
1221,209
1222,134
1223,30
