 ,Area
875,1110
876,337
877,115
878,429
879,59
880,55
881,258
882,138
883,277
884,584
885,41
886,702
887,919
888,688
889,1007
890,311
891,433
892,479
893,467
894,334
895,303
896,273
897,427
898,420
899,501
900,914
901,495
902,1010
903,290
904,1096
905,75
906,551
907,127
908,249
909,295
910,47
911,682
912,526
913,26
914,606
915,462
916,115
917,236
918,80
919,1292
920,391
921,1270
922,382
923,408
924,321
925,674
926,201
927,819
928,1157
929,448
930,189
931,331
932,585
933,614
934,119
935,407
936,975
937,56
938,1082
939,373
940,590
941,280
942,720
943,654
944,714
945,481
946,529
947,301
948,608
949,698
950,68
951,1252
952,763
953,1055
954,869
955,1038
956,339
957,501
958,2013
959,1797
960,880
961,272
962,912
963,310
964,447
965,118
966,530
967,412
968,143
969,990
970,543
971,184
972,360
973,750
974,592
975,377
976,424
977,579
978,237
