 ,Area
703,2264
704,42
705,92
706,374
707,319
708,390
709,29
710,128
711,393
712,77
713,78
714,494
715,534
716,270
717,33
718,204
719,901
720,333
721,75
722,32
723,513
724,576
725,231
726,1263
727,61
728,35
729,393
730,250
731,203
732,477
733,37
734,20
735,181
736,22
737,1482
738,391
739,28
740,23
741,724
742,817
743,631
744,69
745,79
746,643
747,21
748,173
749,1392
750,204
751,761
752,94
753,261
754,855
755,205
756,181
757,356
758,517
759,59
760,1379
761,526
762,233
763,478
764,875
765,79
766,562
767,835
768,144
769,125
770,334
771,140
772,99
773,108
774,34
775,1199
776,784
777,1205
778,253
779,147
780,49
781,756
782,790
783,1103
784,1016
785,289
786,38
787,160
788,94
789,24
790,46
791,62
792,160
793,30
794,36
795,49
796,386
797,896
798,38
799,1378
800,413
801,751
802,105
803,42
804,386
805,364
806,649
807,1769
808,299
809,897
810,1187
811,40
812,73
813,32
814,1457
815,565
816,30
817,102
818,69
819,340
820,502
821,1081
822,964
823,159
824,281
825,656
826,1437
827,257
828,92
829,93
830,896
831,114
832,1158
833,340
834,803
835,75
836,518
837,45
838,390
839,49
840,1313
841,29
842,94
843,188
844,1101
845,36
846,531
847,57
848,519
849,42
850,63
851,42
852,44
853,67
854,934
855,827
856,903
857,49
858,82
859,256
860,384
861,350
862,37
863,916
864,788
865,28
866,72
867,1155
868,142
869,1375
870,897
871,44
872,63
873,1900
874,57
875,42
876,160
877,213
878,185
879,234
880,37
881,181
882,76
883,1220
884,70
885,933
886,44
887,108
888,506
889,78
890,545
891,606
892,220
893,710
894,512
895,681
896,746
897,119
898,851
899,107
900,206
901,629
902,611
903,776
904,55
905,27
906,847
907,1091
908,27
909,191
910,38
911,186
912,36
913,992
914,1237
915,608
916,672
917,27
918,20
919,980
920,312
921,341
922,1098
923,250
924,550
925,27
926,310
927,21
928,34
929,47
930,1286
931,30
932,50
933,808
934,52
935,159
936,1203
937,563
938,21
939,889
940,21
941,804
942,971
943,558
944,26
945,1076
946,213
947,273
948,33
949,389
950,891
951,22
952,42
953,24
954,21
955,27
956,61
957,1129
958,58
959,1023
960,927
961,25
962,442
963,22
964,547
965,152
966,875
967,53
968,193
969,804
970,779
971,50
972,1068
973,906
974,613
975,24
976,550
977,44
978,950
979,70
980,469
981,118
982,61
983,256
984,50
985,317
986,1273
987,807
988,73
989,479
990,793
991,436
992,564
993,197
994,229
995,74
996,34
997,118
998,78
999,315
1000,146
1001,194
1002,65
1003,1176
1004,707
1005,877
1006,317
1007,21
1008,58
1009,59
1010,21
1011,808
1012,73
1013,142
1014,955
1015,94
1016,1017
1017,43
1018,32
1019,436
1020,2077
1021,551
1022,865
1023,648
1024,863
1025,22
1026,780
1027,1142
1028,153
1029,288
1030,158
1031,324
1032,73
1033,626
1034,388
1035,24
1036,823
1037,73
1038,33
1039,24
1040,571
1041,136
1042,230
1043,708
1044,61
1045,22
1046,21
1047,371
1048,580
1049,948
1050,235
1051,956
1052,38
1053,34
1054,735
1055,531
1056,348
1057,43
1058,890
1059,545
1060,27
1061,327
1062,50
1063,22
1064,23
1065,808
1066,162
1067,495
1068,76
1069,1246
1070,20
1071,45
1072,193
1073,25
1074,2255
1075,134
1076,258
1077,1470
1078,1222
1079,1197
1080,28
1081,1757
1082,22
1083,450
1084,587
1085,22
1086,438
1087,129
1088,562
1089,30
1090,117
1091,190
1092,460
1093,300
1094,874
1095,593
1096,20
1097,232
1098,1146
1099,1106
1100,483
1101,47
1102,847
1103,34
1104,581
1105,26
1106,863
1107,476
1108,20
1109,54
1110,26
1111,424
1112,764
1113,31
1114,86
1115,1083
1116,47
1117,89
1118,109
1119,378
1120,674
1121,913
1122,582
1123,375
1124,33
1125,750
1126,22
1127,64
1128,126
1129,344
1130,307
1131,25
1132,104
1133,49
1134,187
1135,87
1136,166
1137,20
1138,88
1139,61
1140,22
1141,61
1142,95
1143,339
1144,250
1145,954
1146,1165
1147,633
1148,58
1149,49
1150,36
1151,795
1152,809
1153,29
1154,1000
1155,153
1156,133
1157,46
1158,41
1159,34
1160,123
1161,331
1162,421
1163,177
1164,535
1165,46
1166,24
1167,347
1168,324
1169,328
1170,405
1171,618
1172,1220
1173,748
1174,53
1175,254
1176,30
1177,803
1178,200
1179,43
1180,181
1181,1831
1182,609
1183,843
1184,1018
1185,985
1186,762
1187,871
1188,868
1189,45
1190,51
1191,44
1192,220
1193,876
1194,34
1195,478
1196,246
1197,124
1198,58
1199,28
1200,1187
1201,25
1202,1106
1203,167
1204,24
1205,159
1206,20
1207,1027
1208,60
1209,232
1210,895
1211,1160
1212,42
1213,749
1214,115
1215,673
1216,32
1217,23
1218,23
1219,51
1220,37
1221,152
1222,105
1223,29
1224,644
1225,319
1226,702
1227,98
1228,89
1229,1013
1230,61
1231,24
1232,399
1233,1231
1234,42
1235,946
1236,211
1237,91
1238,955
1239,304
1240,44
1241,77
1242,391
1243,506
1244,81
1245,1009
1246,130
1247,53
1248,717
1249,33
1250,1353
1251,611
1252,291
1253,687
1254,663
1255,74
1256,50
1257,55
1258,147
1259,130
1260,667
1261,1037
1262,645
1263,1123
1264,1156
1265,170
1266,239
1267,199
1268,275
1269,80
1270,677
1271,94
1272,48
1273,1564
1274,453
1275,37
1276,288
1277,103
1278,103
1279,448
1280,231
1281,336
1282,129
1283,623
1284,73
1285,1604
1286,77
1287,575
1288,34
1289,302
1290,41
1291,172
1292,36
1293,477
1294,468
1295,346
1296,146
1297,52
1298,50
1299,24
1300,118
1301,829
1302,1137
1303,628
1304,479
1305,107
1306,21
1307,648
1308,887
1309,754
1310,72
1311,891
1312,117
1313,38
1314,539
1315,427
1316,156
1317,147
1318,42
1319,1087
1320,704
1321,67
1322,103
1323,1002
1324,46
1325,34
1326,546
1327,1665
1328,106
1329,48
1330,1182
1331,124
1332,531
1333,100
1334,245
1335,1105
1336,36
1337,597
1338,81
1339,200
1340,693
1341,59
1342,260
1343,707
1344,25
1345,720
1346,105
1347,135
1348,65
1349,300
1350,81
1351,453
1352,40
1353,43
1354,201
1355,877
1356,29
1357,24
1358,126
1359,20
1360,36
1361,392
1362,915
1363,85
1364,1345
1365,910
1366,790
1367,148
1368,560
1369,678
1370,44
1371,146
1372,391
1373,208
1374,102
1375,34
1376,352
1377,21
1378,102
1379,96
1380,28
1381,1108
1382,569
1383,59
1384,804
1385,117
1386,969
1387,89
1388,1278
1389,830
1390,1009
1391,38
1392,48
1393,793
1394,166
1395,253
1396,1493
1397,64
1398,110
1399,80
1400,313
1401,34
1402,543
1403,856
1404,89
1405,804
1406,427
1407,580
1408,1674
1409,49
1410,105
1411,219
1412,968
1413,1335
1414,381
1415,1601
1416,773
1417,344
1418,142
1419,61
1420,542
1421,1264
1422,627
1423,23
1424,108
1425,140
1426,779
1427,237
1428,110
1429,129
1430,1168
1431,1246
1432,260
1433,31
1434,62
1435,27
1436,47
1437,811
1438,751
1439,891
1440,533
1441,390
1442,22
1443,126
1444,234
1445,390
1446,47
1447,32
1448,478
1449,193
1450,99
1451,67
1452,284
1453,60
1454,22
1455,1019
1456,24
1457,38
1458,42
1459,1230
1460,48
1461,568
1462,704
1463,35
1464,42
1465,259
1466,945
1467,1039
1468,914
1469,20
1470,568
1471,139
1472,848
1473,988
1474,152
1475,633
1476,286
1477,691
1478,986
1479,1670
1480,26
1481,37
1482,76
1483,110
1484,55
1485,101
1486,924
1487,479
1488,74
1489,34
1490,115
1491,175
1492,20
1493,60
1494,715
1495,58
1496,117
1497,187
1498,63
1499,581
1500,32
1501,297
1502,102
1503,177
1504,60
1505,520
1506,20
1507,59
1508,36
1509,162
1510,545
1511,22
1512,260
1513,514
1514,1138
1515,1404
1516,1135
1517,159
1518,718
1519,296
1520,567
1521,34
1522,116
1523,108
1524,123
1525,32
1526,1471
1527,73
1528,533
1529,687
1530,22
1531,907
1532,1101
1533,140
1534,1356
1535,238
1536,43
1537,41
1538,37
1539,192
1540,1352
1541,716
1542,49
1543,30
1544,1091
1545,57
1546,132
1547,292
1548,168
1549,53
1550,38
1551,536
1552,35
1553,1199
1554,631
1555,27
1556,27
1557,51
1558,20
1559,1227
1560,587
1561,625
1562,682
1563,34
1564,476
1565,123
1566,1809
1567,21
1568,198
1569,28
1570,26
1571,305
1572,104
1573,90
1574,700
1575,103
1576,50
1577,825
1578,35
1579,946
1580,1136
1581,556
1582,34
1583,21
1584,803
1585,181
1586,153
1587,50
1588,1341
1589,764
1590,306
1591,58
1592,46
1593,764
1594,473
1595,1337
1596,106
1597,648
1598,27
1599,24
1600,111
1601,32
1602,108
1603,920
1604,445
1605,53
1606,45
1607,21
1608,563
1609,361
1610,787
1611,73
1612,276
1613,915
1614,724
1615,1360
1616,42
1617,851
1618,261
1619,49
1620,67
1621,957
1622,21
1623,77
1624,29
1625,52
1626,876
1627,884
1628,870
1629,66
1630,54
1631,367
1632,255
1633,194
1634,876
1635,35
1636,579
1637,301
1638,214
1639,513
1640,25
1641,411
1642,224
1643,205
1644,76
1645,46
1646,25
1647,20
