 ,Area
1700,362
1701,609
1702,795
1703,169
1704,442
1705,313
1706,241
1707,231
1708,243
1709,46
1710,78
1711,435
1712,211
1713,81
1714,28
1715,106
1716,31
1717,230
1718,61
1719,113
1720,84
1721,111
1722,472
1723,427
1724,502
1725,136
1726,496
1727,110
1728,172
1729,385
1730,126
1731,60
1732,150
1733,340
1734,609
1735,130
1736,128
1737,44
1738,290
1739,52
1740,330
1741,641
1742,177
1743,237
1744,23
1745,159
1746,163
1747,126
1748,130
1749,461
1750,191
1751,690
1752,292
1753,321
1754,36
1755,104
1756,227
1757,219
1758,153
1759,355
1760,292
1761,184
1762,42
1763,41
1764,62
1765,220
1766,33
1767,233
1768,356
1769,881
1770,173
1771,435
1772,405
1773,423
1774,469
1775,277
1776,234
1777,154
1778,199
1779,668
1780,297
1781,135
1782,672
1783,35
1784,467
1785,303
1786,88
1787,239
1788,25
1789,423
1790,433
1791,285
1792,139
1793,214
1794,56
1795,110
1796,547
1797,456
1798,255
1799,845
1800,347
1801,253
1802,300
1803,135
1804,301
1805,101
1806,303
1807,435
1808,25
1809,415
1810,406
1811,130
1812,89
1813,42
1814,105
1815,132
1816,118
1817,43
1818,520
1819,22
1820,515
1821,253
1822,254
1823,216
1824,159
1825,179
1826,195
1827,200
1828,193
1829,173
1830,81
1831,390
1832,87
1833,298
1834,72
1835,97
1836,43
1837,97
1838,63
1839,218
1840,140
1841,253
1842,127
1843,298
1844,41
1845,261
1846,1758
1847,249
1848,114
1849,167
1850,344
1851,483
1852,431
1853,76
1854,350
1855,241
1856,96
1857,175
1858,239
1859,994
1860,342
1861,921
1862,233
1863,287
1864,192
1865,724
1866,41
1867,209
1868,66
1869,230
1870,417
1871,136
1872,279
1873,31
1874,55
1875,227
1876,53
1877,45
1878,816
1879,299
1880,431
1881,312
1882,117
1883,139
1884,175
1885,164
1886,190
1887,392
1888,143
1889,273
1890,372
1891,86
1892,160
1893,258
1894,151
1895,124
1896,474
1897,431
1898,232
1899,226
1900,35
1901,392
1902,24
1903,307
1904,176
1905,183
1906,405
1907,55
1908,76
1909,886
1910,124
1911,360
1912,152
1913,183
1914,990
1915,266
1916,463
1917,48
1918,1200
1919,354
1920,60
1921,358
1922,57
1923,187
1924,33
1925,48
1926,199
1927,155
1928,22
1929,296
1930,88
1931,363
1932,228
1933,290
1934,122
1935,355
1936,134
1937,173
1938,136
1939,89
1940,316
1941,247
1942,63
1943,233
1944,298
1945,265
1946,20
1947,404
1948,84
1949,249
1950,269
1951,322
1952,184
1953,340
1954,186
1955,454
1956,181
1957,234
1958,334
1959,303
1960,263
1961,150
1962,479
1963,183
1964,251
1965,169
1966,248
1967,29
1968,202
1969,184
1970,494
1971,231
1972,70
1973,579
1974,76
1975,615
1976,387
1977,298
1978,70
1979,50
1980,90
1981,185
1982,350
1983,148
1984,271
1985,112
1986,94
1987,197
1988,26
1989,100
1990,55
1991,600
1992,424
1993,225
1994,279
1995,27
1996,336
1997,329
1998,292
1999,319
2000,22
2001,313
2002,456
2003,183
2004,190
2005,291
2006,418
2007,56
2008,41
2009,204
2010,135
2011,274
2012,381
2013,646
2014,133
2015,261
2016,27
2017,225
2018,133
2019,98
2020,388
2021,735
2022,177
2023,1255
2024,304
2025,27
2026,23
2027,491
2028,244
2029,256
2030,342
2031,57
2032,179
2033,104
2034,281
2035,71
2036,438
2037,300
2038,237
2039,156
2040,373
2041,51
2042,139
2043,136
2044,358
2045,90
2046,58
2047,88
2048,414
2049,100
2050,39
2051,78
2052,410
2053,141
2054,109
2055,226
2056,636
2057,423
2058,284
2059,77
2060,277
2061,165
2062,118
2063,342
2064,191
2065,60
2066,449
2067,326
2068,222
2069,428
2070,71
2071,309
2072,220
2073,151
2074,24
2075,114
2076,637
2077,175
2078,126
2079,373
2080,373
2081,212
2082,112
2083,78
2084,455
2085,181
2086,163
2087,30
2088,35
2089,46
2090,195
2091,1270
2092,213
2093,437
2094,182
2095,154
2096,172
2097,729
2098,20
2099,342
2100,231
2101,184
2102,189
2103,169
2104,214
2105,180
2106,517
2107,27
2108,37
2109,271
2110,245
2111,164
2112,324
2113,96
2114,28
2115,330
2116,88
2117,456
2118,120
2119,108
2120,732
2121,52
2122,192
2123,127
2124,88
2125,302
2126,217
2127,281
2128,534
2129,246
2130,145
2131,144
2132,104
2133,304
2134,249
2135,271
2136,154
2137,243
2138,85
2139,424
2140,37
2141,552
2142,33
2143,64
2144,44
2145,54
2146,295
2147,62
2148,315
2149,227
2150,153
2151,160
2152,123
2153,22
2154,38
2155,66
