 ,Area
347,1095
348,1183
349,455
350,1381
351,1642
352,708
353,76
354,1482
355,1196
356,1192
357,1430
358,36
359,56
360,42
361,1056
362,1983
363,1420
364,1697
365,957
366,84
367,639
368,1045
369,38
370,852
371,2055
372,1289
373,491
374,1490
375,309
376,374
377,339
378,1639
379,876
380,675
381,28
382,1262
383,162
384,560
385,641
386,1419
387,2918
388,750
389,1049
390,275
391,1665
392,1606
393,859
394,95
395,40
396,676
397,225
398,882
399,1511
400,1599
401,601
402,947
403,452
404,327
405,1137
406,1367
407,85
408,2284
409,263
410,1196
411,1273
412,1267
413,2576
414,2738
415,139
416,553
417,55
418,390
419,21
420,493
421,2333
422,589
423,175
424,2036
425,1714
426,1788
427,1107
428,584
429,1012
430,104
431,219
432,3210
433,704
434,1118
435,212
436,1580
437,1233
438,829
439,330
440,375
441,2542
442,806
443,1538
444,1339
445,1011
446,105
447,793
448,1286
449,748
450,93
451,563
452,1467
453,1685
454,1299
455,850
456,1242
457,844
458,28
459,590
460,21
461,1939
462,121
463,2446
464,723
465,1995
466,22
467,33
468,852
469,1769
470,38
471,843
472,570
473,555
474,1625
475,23
476,170
477,384
478,1736
479,2433
480,3396
481,758
482,904
483,1152
484,2183
485,59
486,421
487,1237
488,2617
489,1661
490,787
491,1322
492,222
493,684
494,1282
495,772
496,101
497,814
498,163
499,88
500,478
501,291
502,876
503,118
504,2373
505,3202
506,89
507,231
508,555
509,1944
510,2680
511,2667
512,1281
513,1338
514,88
515,1327
516,43
517,673
518,902
519,1053
520,81
521,2197
522,44
523,1076
524,3307
525,963
526,1566
527,774
528,2470
529,1981
530,1617
531,756
532,332
533,2437
534,2698
535,1650
536,1508
537,2296
538,36
539,1704
540,442
541,1856
542,1340
543,45
544,639
545,710
546,2197
547,35
548,442
549,2259
550,418
551,593
552,482
553,2011
554,871
555,3087
556,2344
557,4162
558,1208
559,668
560,3098
561,1638
562,40
563,1506
564,517
565,645
566,577
567,80
568,56
569,2116
570,1387
571,1263
572,27
573,114
574,1137
575,241
576,53
577,169
578,1781
579,42
580,2005
581,1423
582,1368
583,1725
584,237
585,925
586,1152
587,1763
588,294
589,1206
590,626
591,1390
592,253
593,76
594,1335
595,2883
596,388
597,485
598,665
599,970
600,1300
601,1741
602,1260
603,878
604,1635
605,1975
606,638
607,780
608,879
609,652
610,2112
611,1694
612,1318
613,1645
614,36
615,812
616,188
617,1232
618,1802
619,69
620,788
621,2022
622,1413
623,2085
624,1119
625,3587
626,243
627,815
628,1424
629,1541
630,127
631,889
632,1348
633,710
634,41
635,1155
636,726
637,628
638,541
639,2445
640,301
641,941
642,480
643,30
644,1687
645,566
646,28
647,1790
648,144
649,2431
650,1890
651,3102
652,829
653,3719
654,1868
655,943
656,20
657,3695
658,368
659,785
660,720
661,3437
662,2463
663,74
664,237
665,283
666,419
667,1617
668,951
669,23
670,1181
671,601
672,1032
673,1758
674,1206
675,577
676,74
677,690
678,554
679,1844
680,656
681,3340
682,2088
683,730
684,2946
685,456
686,1284
687,2010
688,4383
689,1619
690,2269
691,722
692,958
693,1130
694,25
695,1391
696,1588
697,3246
698,119
699,1313
700,1381
701,1007
702,1594
703,2888
704,1422
705,67
706,1670
707,1923
708,29
709,1142
710,142
711,257
712,162
713,37
714,90
