 ,Area
604,27
605,368
606,1377
607,409
608,835
609,860
610,1348
611,318
612,234
613,333
614,461
615,759
616,115
617,526
618,1736
619,340
620,468
621,2122
622,213
623,1668
624,282
625,970
626,1122
627,982
628,318
629,160
630,793
631,273
632,273
633,929
634,27
635,125
636,953
637,1291
638,977
639,198
640,93
641,30
642,257
643,277
644,161
645,568
646,1245
647,135
648,421
649,209
650,460
651,320
652,989
653,1269
654,2673
655,134
656,533
657,757
658,455
659,1015
660,853
661,605
662,168
663,1127
664,393
665,685
666,39
667,496
668,1329
669,1111
670,626
671,419
672,508
673,1108
674,1362
675,212
676,341
677,802
678,2228
679,905
680,948
681,2182
682,1569
683,621
684,123
685,620
686,227
687,1412
688,890
689,240
690,283
691,37
692,1472
693,1130
694,619
695,799
696,266
697,191
698,300
699,1857
700,188
701,1762
702,612
703,588
704,401
705,1646
706,420
707,594
708,305
709,1303
710,914
711,456
712,746
713,31
714,406
715,94
716,755
717,1906
718,326
719,2665
720,626
721,719
722,381
723,841
724,736
725,1153
726,501
727,96
728,1194
729,439
730,548
731,600
732,257
733,447
734,556
735,1071
736,634
737,363
738,352
739,795
740,299
741,457
742,464
743,1931
744,586
745,607
746,254
747,1000
748,537
749,1890
750,558
751,619
752,321
753,1006
754,424
755,985
756,998
757,111
758,267
759,731
760,296
761,678
762,564
763,1257
764,213
765,693
766,595
767,26
768,683
769,889
770,617
771,313
772,1409
773,271
774,446
775,549
776,106
777,193
778,451
779,28
780,905
781,2219
782,31
783,1083
784,942
785,1427
786,962
787,902
788,393
789,690
790,974
791,318
792,493
793,53
794,563
795,241
796,969
797,2859
798,841
799,663
800,530
801,2567
802,127
803,1738
804,391
805,1549
806,486
807,947
808,299
809,3115
810,716
811,538
812,782
813,820
814,62
815,1373
816,916
817,1653
818,1132
819,1026
820,67
821,833
822,425
823,650
824,558
825,155
826,39
827,960
828,38
829,222
830,1946
831,24
832,764
833,805
834,588
835,816
836,1179
837,910
838,902
839,415
840,913
841,592
842,206
843,1077
844,2154
845,373
846,723
847,32
848,1410
849,870
850,2848
851,3882
852,42
853,567
854,783
855,984
856,1283
857,556
858,1436
859,21
860,1842
861,3049
862,1716
863,626
864,1063
865,21
866,335
867,1671
868,3707
869,1170
870,1413
871,1823
872,468
873,425
874,1172
875,637
876,677
877,919
878,3312
879,711
880,1100
881,1704
882,2597
883,2006
884,2335
885,2394
886,855
887,1252
888,1126
889,33
890,1646
891,1305
892,927
893,111
894,164
895,2291
896,1197
897,1280
898,547
899,171
900,22
901,1974
902,316
903,84
904,781
905,1983
906,47
907,707
908,504
909,1150
910,1044
911,97
912,170
913,83
914,127
