 ,Area
1091,689
1092,661
1093,763
1094,813
1095,249
1096,128
1097,335
1098,803
1099,788
1100,418
1101,35
1102,265
1103,385
1104,181
1105,216
1106,780
1107,675
1108,806
1109,170
1110,461
1111,971
1112,846
1113,494
1114,578
1115,258
1116,775
1117,356
1118,1178
1119,913
1120,396
1121,508
1122,380
1123,366
1124,139
1125,566
1126,686
1127,909
1128,581
1129,397
1130,721
1131,500
1132,500
1133,23
1134,660
1135,686
1136,554
1137,452
1138,752
1139,1109
1140,261
1141,74
1142,163
1143,30
1144,256
1145,1029
1146,696
1147,197
1148,1025
1149,263
1150,797
1151,1115
1152,404
1153,428
1154,562
1155,726
1156,31
1157,534
1158,275
1159,568
1160,739
1161,205
1162,466
1163,504
1164,225
1165,613
1166,94
1167,66
