thickness,temperature,time,img,Area,diameter
4.5,600,5,2,8946.976009824131,106.73164320624367
4.5,600,5,2,5920.7929476777335,86.82504084175463
4.5,600,5,2,1315.7317661506074,40.929716770669096
4.5,600,5,2,20481.557826411125,161.48662285888145
4.5,600,5,2,29165.38748300513,192.70320360825886
4.5,600,5,2,4999.780711372308,79.78670639099803
4.5,600,5,2,6271.654751984563,89.36061123981273
4.5,600,5,2,17543.090215341435,149.45419431728646
4.5,600,5,2,4341.9148282970045,74.3525228842958
4.5,600,5,2,10438.138678128153,115.28335065577502
4.5,600,5,2,7675.101969211877,98.85465763976566
4.5,600,5,2,10964.431384588395,118.15391497700472
4.5,600,5,2,1798.166747072497,47.84868870095078
4.5,600,5,2,6754.089732906452,92.7338888251013
4.5,600,5,2,34472.172273145916,209.50258454513732
4.5,600,5,2,9780.27279505285,111.59135307432555
4.5,600,5,2,4385.772553835359,74.72709715864323
4.5,600,5,2,14516.907153195036,135.95403728722687
4.5,600,5,2,9999.561422744617,112.83544227522951
4.5,600,5,2,23200.736809789047,171.8723234648794
4.5,600,5,2,20920.13508179466,163.20644370655938
4.5,600,5,2,12499.451778430772,126.15385959933337
4.5,600,5,2,20656.988728564538,162.17673977595214
4.5,600,5,2,10218.850050436386,114.06596331042192
4.5,600,5,2,8727.687382132362,105.41554301438205
4.5,600,5,2,5438.357966755844,83.21257369952606
4.5,600,5,2,3420.9025919915794,65.9971852339984
4.5,600,5,2,5964.650673216088,87.14602175469591
4.5,600,5,2,4999.780711372308,79.78670639099803
4.5,600,5,2,17323.801587649665,148.51716818786085
4.5,600,5,2,11578.439542125347,121.41716143675606
4.5,600,5,2,11973.15907197053,123.46942781853912
4.5,600,5,2,32235.428270689885,202.59176196409413
4.5,600,5,2,8025.963773518706,101.08894331753531
4.5,600,5,2,6710.2320073680985,92.4323144042638
4.5,600,5,2,3684.048945221701,68.4885158387604
4.5,600,5,2,3552.4757686066405,67.2543874427789
4.5,600,5,2,8946.976009824131,106.73164320624367
4.5,600,5,2,17236.086136572958,148.1406982079746
4.5,600,5,2,5043.638436910662,80.13588401721728
4.5,600,5,2,15262.488487347047,139.4015921471323
4.5,600,5,2,16008.069821499059,142.7659186627332
4.5,600,5,2,16622.07797903601,145.47813237246407
4.5,600,5,2,8552.256479978949,104.35071224973379
4.5,600,5,2,8727.687382132362,105.41554301438205
4.5,600,5,2,15394.061663962108,140.00117165455487
4.5,600,5,2,16753.65115565107,146.05276844371318
4.5,600,5,2,10131.134599359679,113.57535474274061
4.5,600,5,2,8771.545107670718,105.68007427852523
4.5,600,5,2,19297.399236875575,156.7488813961112
4.5,600,5,2,10481.996403666506,115.52528869870854
4.5,600,5,2,18376.38700057015,152.96255299413352
4.5,600,5,2,3508.6180430682866,66.83794760318305
4.5,600,5,2,5876.93522213938,86.50286889274128
4.5,600,5,2,3596.333494144994,67.66826450265286
4.5,600,5,2,18551.817902723567,153.69095022308048
4.5,600,5,2,15218.630761808694,139.20115840989916
4.5,600,5,2,20613.131003026185,162.00448615349924
4.5,600,5,2,12017.016797508883,123.69535559726975
4.5,600,5,2,10394.2809525898,115.04090380349422
4.5,600,5,2,12017.016797508883,123.69535559726975
4.5,600,5,2,14780.053506425158,137.18071510850976
4.5,600,5,2,14253.760799964915,134.71619023603375
4.5,600,5,2,5876.93522213938,86.50286889274128
4.5,600,5,2,8201.39467567212,102.18776846103529
4.5,600,5,2,22148.15139686856,167.9282650457462
4.5,600,5,2,17543.090215341435,149.45419431728646
4.5,600,5,2,9648.699618437788,110.83819697859609
4.5,600,5,2,6271.654751984563,89.36061123981273
4.5,600,5,2,5745.36204552432,85.52907198831323
4.5,600,5,2,2587.6058067628614,57.39897245906767
4.5,600,5,2,11578.439542125347,121.41716143675606
4.5,600,5,2,5306.784790140784,82.19980687450754
4.5,600,5,2,10306.565501513092,114.55447074178146
4.5,600,5,2,11446.866365510285,120.72532012741388
4.5,600,5,2,9560.98416736108,110.33323673522372
4.5,600,5,2,7236.524713828341,95.98869429312782
4.5,600,5,2,25788.34261655191,181.20358057326834
4.5,600,5,2,3903.337572913469,70.497402464800075
4.5,600,5,2,11271.435463356871,119.79665002777111
4.5,600,5,2,7894.390596903645,100.25692140477457
4.5,600,5,2,3464.760317529933,66.41889677876523
4.5,600,5,2,7324.240164905049,96.56869168159366
4.5,600,5,2,1798.166747072497,47.84868870095078
4.5,600,5,2,24998.903556861544,178.4084991910885
4.5,600,5,2,11096.004561203457,118.86072436211207
4.5,600,5,2,11403.008639971931,120.49382361502596
4.5,600,5,2,8771.545107670718,105.68007427852523
4.5,600,5,2,20525.415551949478,161.65942828324052
4.5,600,5,2,10832.858207973335,117.44285185953439
4.5,600,5,2,12148.589974123943,124.37067647893426
4.5,600,5,2,8069.82149905706,101.36476632219619
4.5,600,5,2,15481.777115038814,140.39946882251115
4.5,600,5,2,1008.7276873821324,35.83785681990735
4.5,600,5,2,18814.964255953688,154.77711886276612
4.5,600,5,2,13288.890838121137,130.07667477593603
4.5,600,5,2,7543.528792596817,98.00366914346912
4.5,600,5,2,3859.4798473751152,70.10023083975136
4.5,600,5,2,8859.260558747425,106.20716021299955
4.5,600,5,2,18113.24064734003,151.8634066373386
4.5,600,5,2,10745.142756896628,116.96640830557034
4.5,600,5,2,2061.3131003026183,51.23031674102682
4.5,600,5,2,26270.777597473796,182.89065834002088
4.5,600,5,2,2499.890355686154,56.417721137614755
4.5,600,5,2,5087.496162449016,80.48354675160925
4.5,600,5,2,28946.098855313365,191.97738858625564
4.5,600,5,2,10262.707775974739,114.31047798181973
4.5,600,5,2,22981.44818209728,171.05814397662647
4.5,600,5,2,10525.85412920486,115.7667211223395
4.5,600,5,2,1535.0203938423754,44.20914687499699
4.5,600,5,2,11578.439542125347,121.41716143675606
4.5,600,5,2,10481.996403666506,115.52528869870854
4.5,600,5,2,10043.41914828297,113.08261769142163
4.5,600,5,2,12148.589974123943,124.37067647893426
4.5,600,5,2,17586.94794087979,149.64089544481746
4.5,600,5,2,6096.223849831148,88.1019482143423
4.5,600,5,2,10218.850050436386,114.06596331042192
4.5,600,5,2,29384.676110696902,193.42629509292146
4.5,600,5,2,2543.748081224508,56.91046168200744
4.5,600,5,2,7982.106047980353,100.81236566293985
4.5,600,5,2,12894.171308275954,128.13028059864098
4.5,600,5,2,6183.939300907856,88.73351148330488
4.5,600,5,2,11797.728169817114,122.5615520620033
4.5,600,5,2,6973.37836059822,94.22728420746357
4.5,600,5,2,9780.27279505285,111.59135307432555
4.5,600,5,2,3552.4757686066405,67.2543874427789
4.5,600,5,2,9955.703697206263,112.5877242107197
4.5,600,5,2,9166.264637515898,108.03171114998023
4.5,600,5,2,8376.825577825535,103.27490297761818
4.5,600,5,2,6315.512477522916,89.67251659037186
4.5,600,5,2,6227.797026446209,89.0476133911256
4.5,600,5,2,11885.44362089382,123.01632747258509
4.5,600,5,2,5657.646594447612,84.87366714232938
4.5,600,5,2,6052.366124292795,87.78446268369522
4.5,600,5,2,11710.012718740407,122.10508287066514
4.5,600,5,2,9780.27279505285,111.59135307432555
4.5,600,5,2,9385.553265207667,109.31631884801386
4.5,600,5,2,13113.459935967721,129.21523036691278
4.5,600,5,2,10087.276873821324,113.32925400990601
4.5,600,5,2,16709.793430112717,145.86147462430006
4.5,600,5,2,14473.049427656682,135.7485133038263
4.5,600,5,2,13025.744484891015,128.78234730652798
4.5,600,5,2,1491.162668304022,43.573010877347954
4.5,600,5,2,2543.748081224508,56.91046168200744
4.5,600,5,2,15218.630761808694,139.20115840989916
4.5,600,5,2,7718.9596947502305,99.13669717906106
4.5,600,5,2,12060.874523047236,123.92087147382634
4.5,600,5,2,12718.740406122539,127.25566095186564
4.5,600,5,2,7850.532871365292,99.97804208457762
4.5,600,5,2,10525.85412920486,115.7667211223395
4.5,600,5,2,9911.84597166791,112.33945990813515
4.5,600,5,2,15262.488487347047,139.4015921471323
4.5,600,5,2,7455.813341520109,97.43221430608779
4.5,600,5,2,7982.106047980353,100.81236566293985
4.5,600,5,2,5964.650673216088,87.14602175469591
4.5,600,5,2,6710.2320073680985,92.4323144042638
4.5,600,5,2,9341.695539669314,109.06060781044206
4.5,600,5,2,6140.0815753695015,88.41829374999398
4.5,600,5,2,28375.94842331477,190.07729914939804
4.5,600,5,2,10438.138678128153,115.28335065577502
4.5,600,5,2,19341.256962413932,156.92690403315078
4.5,600,5,2,9210.122363054254,108.28985180750013
4.5,600,5,2,16490.504802420946,144.9012174796591
4.5,600,5,2,16709.793430112717,145.86147462430006
4.5,600,5,2,13990.614446734793,133.46686318605754
4.5,600,5,2,10789.000482434982,117.20487217860428
4.5,600,5,2,22806.017279943862,170.40399953856124
4.5,600,5,2,10920.573659050042,117.91737036542023
4.5,600,5,2,10043.41914828297,113.08261769142163
4.5,600,5,2,8771.545107670718,105.68007427852523
4.5,600,5,2,4824.349809218894,78.3744406980556
4.5,600,5,2,13288.890838121137,130.07667477593603
4.5,600,5,2,11096.004561203457,118.86072436211207
4.5,600,5,2,20130.696022104294,160.0974648093655
4.5,600,5,2,12718.740406122539,127.25566095186564
4.5,600,5,2,1315.7317661506074,40.929716770669096
4.5,600,5,2,13683.610367966317,131.9943704679968
4.5,600,5,2,8903.118284285778,106.46972466859923
4.5,600,5,2,27060.21665716416,185.61825863045522
4.5,600,5,2,7061.093811674927,94.81805666701496
4.5,600,5,2,6140.0815753695015,88.41829374999398
4.5,600,5,2,8289.110126748827,102.7327737581406
4.5,600,5,2,9122.406911977545,107.772952188827
4.5,600,5,2,11578.439542125347,121.41716143675606
4.5,600,5,2,11008.28911012675,118.3899869705662
4.5,600,5,2,4736.634358142187,77.65867738854357
4.5,600,5,2,5569.931143370905,84.2131616387354
4.5,600,5,2,10613.569580281568,116.24808170637775
4.5,600,5,2,4298.057102758651,73.97605199496765
4.5,600,5,2,12060.874523047236,123.92087147382634
4.5,600,5,2,11797.728169817114,122.5615520620033
4.5,600,5,2,11666.154993202053,121.87620716265512
4.5,600,5,2,7499.6710670584625,97.71835945760137
4.5,600,5,2,5438.357966755844,83.21257369952606
4.5,600,5,2,15130.915310731987,138.7994226272671
4.5,600,5,2,7631.244243673524,98.57181111543862
4.5,600,5,2,9297.83781413096,108.80429580437293
4.5,600,5,2,1535.0203938423754,44.20914687499699
4.5,600,5,2,2017.455374764265,50.682383161098095
4.5,600,5,2,7762.817420288585,99.41793660135191
4.5,600,5,2,10613.569580281568,116.24808170637775
4.5,600,5,2,6929.520635059866,93.93050462238845
4.5,600,5,2,1710.4512959957897,46.66705721818495
4.5,600,5,2,877.1545107670717,33.41897380159153
4.5,600,5,2,2368.3171790710935,54.912977399417564
4.5,600,5,3,6743.125301521864,92.65858723832268
4.5,600,5,3,778.4746283057762,31.483085638671465
4.5,600,5,3,4780.49208368054,78.01737988573738
4.5,600,5,3,7872.461734134468,100.11757884764474
4.5,600,5,3,2916.5387483005134,60.93810358132756
4.5,600,5,3,1995.5265119950882,50.40618283146993
4.5,600,5,3,4374.80812245077,74.63362983356035
4.5,600,5,3,14396.298407964565,135.38809560233997
4.5,600,5,3,4111.661769220648,72.35420070146219
4.5,600,5,3,11622.2972676637,121.64690083128652
4.5,600,5,3,10350.423227051446,114.79794491813534
4.5,600,5,3,11359.150914433578,120.26188148732506
4.5,600,5,3,5953.6862418314995,87.06588746487077
4.5,600,5,3,9813.166089206614,111.77884917922516
4.5,600,5,3,21501.249945177846,165.45767341358086
4.5,600,5,3,6841.805183983159,93.3341144363699
4.5,600,5,3,13541.07275996667,131.30510011467825
4.5,600,5,3,10438.138678128153,115.28335065577502
4.5,600,5,3,13058.63777904478,128.94484875578542
4.5,600,5,3,20317.091355642297,160.83694895141696
4.5,600,5,3,13135.388798736898,129.32322472790077
4.5,600,5,3,11984.123503355117,123.52594850257914
4.5,600,5,3,6293.583614753739,89.51669976267965
4.5,600,5,3,8091.750361826236,101.50239675397928
4.5,600,5,3,5679.575457216789,85.03799191794046
4.5,600,5,3,10098.241305205913,113.39082926791828
4.5,600,5,3,3289.3294153765187,64.71556449045298
4.5,600,5,3,13201.175387044428,129.6466680627369
4.5,600,5,3,2181.9218455330906,52.707771507191026
4.5,600,5,3,9330.731108284725,108.99658631516247
4.5,600,5,3,19374.150256567696,157.06028859104674
4.5,600,5,3,899.0833735362485,33.83413225132643
4.5,600,5,3,15821.674487961056,141.93231352302925
4.5,600,5,3,5997.543967369853,87.38598371903308
4.5,600,5,3,11720.977150124996,122.1622347965049
4.5,600,5,3,11348.18648304899,120.20382602582592
4.5,600,5,3,9078.549186439192,107.51357045972205
4.5,600,5,3,7609.315380904347,98.43008306066251
4.5,600,5,3,1600.806982149906,45.14654752205772
4.5,600,5,3,3848.515415990527,70.00058582727743
4.5,600,5,3,8146.572518749178,101.8456591363824
4.5,600,5,3,4341.9148282970045,74.3525228842958
4.5,600,5,3,13124.42436735231,129.26923882501487
4.5,600,5,3,16106.749703960353,143.20527455451386
4.5,600,5,3,11874.479189509233,122.95957253186066
4.5,600,5,3,15613.350291653876,140.99480492960015
4.5,600,5,3,2368.3171790710935,54.912977399417564
4.5,600,5,3,16808.47331257401,146.291533959402
4.5,600,5,3,6315.512477522916,89.67251659037186
4.5,600,5,3,767.5101969211877,31.26058754578244
4.5,600,5,3,4725.669926757599,77.56874258432642
4.5,600,5,3,2203.850708302268,52.97197251852195
4.5,600,5,3,12038.94566027806,123.80816488254642
4.5,600,5,3,19933.336257181705,159.31074031949933
4.5,600,5,3,12872.242445506778,128.02127991485511
4.5,600,5,3,13310.819700890313,130.18395452594538
4.5,600,5,3,9264.944519977194,108.61166485517245
4.5,600,5,3,9056.620323670015,107.3836446473523
4.5,600,5,3,12181.483268277709,124.53893451728625
4.5,600,5,3,7576.422086750582,98.21710751419909
4.5,600,5,3,7269.418007982106,96.20660307365982
4.5,600,5,3,657.8658830753037,28.941680280584876
4.5,600,5,3,8398.754440594712,103.40999120145615
4.5,600,5,3,11315.293188895224,120.02949116102194
4.5,600,5,3,7784.7462830577615,99.5582583883387
4.5,600,5,3,5076.531731064428,80.39677201289912
4.5,600,5,3,7302.311302135872,96.42401940308189
4.5,600,5,3,8946.976009824131,106.73164320624367
4.5,600,5,3,4966.887417218543,79.52381702263885
4.5,600,5,3,13157.317661506075,129.43112898090595
4.5,600,5,3,15646.24358580764,141.14324659723957
4.5,600,5,3,12060.874523047236,123.92087147382634
4.5,600,5,3,5778.255339678085,85.77355768566002
4.5,600,5,3,9089.51361782378,107.57847452265723
4.5,600,5,3,504.3638436910662,25.341191580549047
4.5,600,5,3,12038.94566027806,123.80816488254642
4.5,600,5,3,31939.388623305997,201.6593479853031
4.5,600,5,3,13321.784132274901,130.23756126263194
4.5,600,5,3,307.0040787684751,19.770931527953135
4.5,600,5,3,241.2174904609447,17.52505770993784
4.5,600,5,3,285.0752159992983,19.051746330303285
4.5,600,5,3,3267.400552607342,64.49948520778435
4.5,600,5,3,6776.018595675629,92.88430885717476
4.5,600,5,3,953.9055304591905,34.850398036783076
4.5,600,5,3,6556.729967983861,91.36896562502592
4.5,600,5,3,11403.008639971931,120.49382361502596
4.5,600,5,3,1743.344590149555,47.113642103731785
4.5,600,5,3,1776.2378843033202,47.55603342533635
4.5,600,5,3,10997.324678742161,118.33101312532754
4.5,600,5,3,9714.48620674532,111.21541257942818
4.5,600,5,3,9407.482127976844,109.44395032037822
4.5,600,5,3,1732.3801587649666,46.96525231119423
4.5,600,5,3,27761.94026577782,188.00957471619293
4.5,600,5,3,16457.611508267182,144.7566295000484
4.5,600,5,3,12302.09201350818,125.15394534160413
4.5,600,5,3,405.68396122977066,22.727359329727477
4.5,600,5,3,7938.248322441998,100.5350271301536
4.5,600,5,3,8936.011578439542,106.66622386622912
4.5,600,5,3,9604.841892899434,110.58600507735368
4.5,600,5,3,31621.420113152933,200.6530402180594
4.5,600,5,3,11172.755580895575,119.27109553138484
4.5,600,5,3,9517.126441822727,110.07988798128997
4.5,600,5,3,17060.655234419544,147.38487338786132
4.5,600,5,3,20130.696022104294,160.0974648093655
4.5,600,5,3,252.1819218455331,17.918928409953676
4.5,600,5,3,6940.485066444455,94.00478735809646
4.5,600,5,3,14505.942721810448,135.90268542995125
4.5,600,5,3,8596.114205517302,104.61793602210051
4.5,600,5,3,14122.187623349853,134.0929816963532
4.5,600,5,3,1140.3008639971931,38.10349266060657
4.5,600,5,3,21161.352572255604,164.14466459522524
4.5,600,5,3,12620.060523661245,126.76103547887514
4.5,600,5,3,4155.519494759003,72.73906618623204
4.5,600,5,3,27586.509363624406,187.41460621566677
4.5,600,5,3,7170.738125520811,95.55138589446618
4.5,600,5,3,19768.869786412877,158.652156514751
4.5,600,5,3,29867.11109161879,195.0076586415191
4.5,600,5,3,13135.388798736898,129.32322472790077
4.5,600,5,3,7126.880399982458,95.25873165151644
4.5,600,5,3,1732.3801587649666,46.96525231119423
4.5,600,5,3,15997.10539011447,142.71701784997387
4.5,600,5,3,10405.245383974388,115.10156339315814
4.5,600,5,3,15832.638919345643,141.98148460142212
4.5,600,5,3,241.2174904609447,17.52505770993784
4.5,600,5,3,13069.602210429368,128.9989704155687
4.5,600,5,3,10339.458795666858,114.73712481059844
4.5,600,5,3,10131.134599359679,113.57535474274061
4.5,600,5,3,18902.679707030395,155.13748516865283
4.5,600,5,3,219.2886276917679,16.709486900795763
4.5,600,5,3,12093.767817201,124.08973942154027
4.5,600,5,3,10251.74334459015,114.24939837394199
4.5,600,5,3,7247.4891452129295,96.06138547680824
4.5,600,5,3,4429.630279373712,75.09980319717806
4.5,600,5,3,13683.610367966317,131.9943704679968
4.5,600,5,3,7510.635498443051,97.78976491795746
4.5,600,5,3,23167.843515635283,171.7504425914034
4.5,600,5,3,14703.302486733039,136.82407012039718
4.5,600,5,3,241.2174904609447,17.52505770993784
4.5,600,5,3,7269.418007982106,96.20660307365982
4.5,600,5,3,9988.59699136003,112.7735637719331
4.5,600,5,3,14209.903074426562,134.5087748855578
4.5,600,5,3,7982.106047980353,100.81236566293985
4.5,600,5,3,11293.364326126048,119.91312710927464
4.5,600,5,3,4144.555063374413,72.64304097448462
4.5,600,5,3,13661.68150519714,131.88856334039735
4.5,600,5,3,14067.365466426912,133.8324549655148
4.5,600,5,3,5635.7177316784355,84.70902359806855
4.5,600,5,3,12236.30542520065,124.81886054928908
4.5,600,5,3,20843.38406210254,162.90678572107296
4.5,600,5,3,230.25305907635632,17.1221289596901
4.5,600,5,3,8113.679224595413,101.63984082066939
4.5,600,5,3,9802.201657822026,111.71638544191973
4.5,600,5,3,18836.893118722863,154.86728905326527
4.5,600,5,3,6666.374281829745,92.1297528251927
4.5,600,5,3,5690.539888601377,85.12003534456562
4.5,600,5,3,9637.7351870532,110.77520282916062
4.5,600,5,3,9341.695539669314,109.06060781044206
4.5,600,5,3,4539.274593219596,76.02357474164714
4.5,600,5,3,7576.422086750582,98.21710751419909
4.5,600,5,3,263.1463532301215,18.304325799805856
4.5,600,5,3,5284.855927371607,82.02979675067805
4.5,600,5,3,6041.401692908206,87.704911726999
4.5,600,5,3,11249.506600587694,119.68005958649705
4.5,600,5,3,7291.346870751283,96.35160180412943
4.5,600,5,3,4122.626200605237,72.45060873982955
4.5,600,5,3,8431.647734748476,103.61229330131833
4.5,600,5,3,8113.679224595413,101.63984082066939
4.5,600,5,3,9955.703697206263,112.5877242107197
4.5,600,5,3,3574.404631375817,67.46164336533911
4.5,600,5,3,14363.405113810799,135.23333682178801
4.5,600,5,3,8848.296127362835,106.14141761294391
4.5,600,5,3,3848.515415990527,70.00058582727743
4.5,600,5,3,2061.3131003026183,51.23031674102682
4.5,600,5,3,5471.251260909609,83.46384525393158
4.5,600,5,3,8760.580676286128,105.61400357855115
4.5,600,5,3,11293.364326126048,119.91312710927464
4.5,600,5,3,3596.333494144994,67.66826450265286
4.5,600,5,3,7751.852988903996,99.3477013848133
4.5,600,5,3,17619.841235033553,149.78076856659524
4.5,600,5,3,9067.584755054604,107.44862719166414
4.5,600,5,3,9012.762598131661,107.12332027738526
4.5,600,5,3,9462.304284899787,109.76237971113501
4.5,600,5,3,4199.377220297356,73.12190602099086
4.5,600,5,3,9714.48620674532,111.21541257942818
4.5,600,5,3,6030.437261523618,87.6252885496892
4.5,600,5,3,8694.794087978598,105.21670811303619
4.5,600,5,3,23255.55896671199,172.07526641367755
4.5,600,5,3,7050.129380290338,94.74441156334692
4.5,600,5,3,4868.207534757248,78.72988216192508
4.5,600,5,3,6414.192359984212,90.37036771126948
4.5,600,5,3,7126.880399982458,95.25873165151644
4.5,600,5,3,9681.592912591554,111.02696497850982
4.5,600,5,3,3015.218630761809,61.96043573691317
4.5,600,5,3,6841.805183983159,93.3341144363699
4.5,600,5,3,4276.128239989474,73.78709625343289
4.5,600,5,3,745.581334152011,30.81077146808794
4.5,600,5,3,7291.346870751283,96.35160180412943
4.5,600,5,3,5778.255339678085,85.77355768566002
4.5,600,5,3,9462.304284899787,109.76237971113501
4.5,600,5,3,11841.585895355467,122.78915031200728
4.5,600,5,3,7258.453576597518,96.13402169548685
4.5,600,5,3,241.2174904609447,17.52505770993784
4.5,600,5,3,2576.641375378273,57.27723537089073
4.5,600,5,3,13365.641857813254,130.45176792261339
4.5,600,5,3,6611.552124906802,91.75014777922232
4.5,600,5,3,8223.323538441296,102.32429192667274
4.5,600,5,3,4440.594710758301,75.19269105358093
4.5,600,5,3,4835.314240603483,78.46345201657539
4.5,600,5,3,8650.936362440245,104.9510089310545
4.5,600,5,3,22235.866847945268,168.26046767517772
4.5,600,5,3,8278.14569536424,102.66480631850872
4.5,600,5,3,635.937020306127,28.45523084100372
4.5,600,5,3,1852.988903995439,48.57261315311809
4.5,600,5,3,9506.16201043814,110.01645963377005
4.5,600,5,3,6929.520635059866,93.93050462238845
4.5,600,5,3,7379.062321827991,96.9294276843553
4.5,600,5,3,6589.623262137626,91.59786527130613
4.5,600,5,3,6754.089732906452,92.7338888251013
4.5,600,5,3,3037.1474935309857,62.18533823946713
4.5,600,5,3,10668.391737204509,116.5479224977204
4.5,600,5,3,10306.565501513092,114.55447074178146
4.5,600,5,3,1578.878119380729,44.83625829518593
4.5,600,5,3,5887.8996535239685,86.58352426587393
4.5,600,5,3,10887.680364896278,117.73965003779529
4.5,600,5,3,7313.275733520461,96.49638265484518
4.5,600,5,3,3848.515415990527,70.00058582727743
4.5,600,5,3,12060.874523047236,123.92087147382634
4.5,600,5,3,7795.71071444235,99.62834516814785
4.5,600,5,3,12784.526994430069,127.58434594433025
4.5,600,5,3,18102.27621595544,151.81743617869876
4.5,600,5,3,8289.110126748827,102.7327737581406
4.5,600,5,3,10372.352089820622,114.91948856776219
4.5,600,5,3,3212.5783956844,63.95609317295128
4.5,600,5,3,10174.992324898032,113.82092336401487
4.5,600,5,3,9802.201657822026,111.71638544191973
4.5,600,5,3,5723.433182755142,85.36569252301115
4.5,600,5,3,16545.32695934389,145.14187736559504
4.5,600,5,3,7554.493223981405,98.0748668783545
4.5,600,5,3,2894.6098855313367,60.70858071837803
4.5,600,5,3,8387.790009210123,103.34246916278342
4.5,600,5,3,1041.6209815358977,36.41748239949269
4.5,600,5,3,4703.741063988422,77.38855943138306
4.5,600,5,3,4714.70549537301,77.47870338673138
4.5,600,5,3,6403.227928599624,90.29309504411545
4.5,600,5,3,5219.069339064076,81.51763900660514
4.5,600,5,3,6063.330555677383,87.8639416159409
4.5,600,5,3,7642.208675058112,98.64259878065917
4.5,600,5,3,11106.968992588045,118.91943551627871
4.5,600,5,3,2028.4198061488532,50.819920410334696
4.5,600,5,3,15986.140958729882,142.66810027600906
4.5,600,5,3,4648.91890706548,76.93625538549912
4.5,600,5,3,5339.678084294549,82.45416480129744
4.5,600,5,3,7729.924126134819,99.20708177946395
4.5,600,5,3,2521.819218455331,56.664627004953005
4.5,600,5,3,17137.406254111662,147.71602261409106
4.5,600,5,3,7247.4891452129295,96.06138547680824
4.5,600,5,3,4758.563220911364,77.83823526382567
4.5,600,5,3,6447.085654137977,90.60179028663417
4.5,600,5,3,3695.0133766062895,68.59035755425488
4.5,600,5,3,3048.111924915574,62.29748501810748
4.5,600,5,3,9528.090873207317,110.14327980225458
4.5,600,5,3,4780.49208368054,78.01737988573738
4.5,600,5,3,13859.041270119733,132.83779355753046
4.5,600,5,3,4122.626200605237,72.45060873982955
4.5,600,5,3,6885.662909521513,93.63278436594187
4.5,600,5,3,5295.820358756196,82.11484581110741
4.5,600,5,3,5416.4291039866675,83.0446369517639
4.5,600,5,3,7894.390596903645,100.25692140477457
4.5,600,5,3,7927.28389105741,100.46557287168737
4.5,600,5,3,2258.6728652252095,53.62678072218219
4.5,600,5,3,6512.872242445507,91.06287107756704
4.5,600,5,3,1798.166747072497,47.84868870095078
4.5,600,5,3,6205.8681636770325,88.89070117513184
4.5,600,5,3,8738.651813516952,105.48173802436813
4.5,600,5,3,9462.304284899787,109.76237971113501
4.5,600,5,3,3519.582474452875,66.94230043425634
4.5,600,5,3,7083.022674444104,94.96517554007914
4.5,600,5,3,1545.984825226964,44.36675574165244
4.5,600,5,3,2335.4238849173285,54.53030390522103
4.5,600,5,3,6874.698478136925,93.55820627018548
4.5,600,5,3,5690.539888601377,85.12003534456562
4.5,600,5,3,7444.848910135521,97.3605466139289
4.5,600,5,3,9297.83781413096,108.80429580437293
4.5,600,5,3,4780.49208368054,78.01737988573738
4.5,600,5,3,7488.706635673874,97.64690178116557
4.5,600,5,3,8354.896715056359,103.1396378207121
4.5,600,5,3,7411.955615981756,97.14522630623618
4.5,600,5,3,1414.411648611903,42.43683357116469
4.5,600,5,3,7642.208675058112,98.64259878065917
4.5,600,5,3,2050.34866891803,51.093884230517645
4.5,600,5,3,3508.6180430682866,66.83794760318305
4.5,600,5,3,5164.2471821411345,81.08836988797607
4.5,600,5,3,6918.556203675278,93.85616309540971
4.5,600,5,3,5624.753300293847,84.62658170642213
4.5,600,5,3,9637.7351870532,110.77520282916062
4.5,600,5,3,33518.26674268673,206.58359733475984
4.5,600,5,3,10986.360247357572,118.27200987402743
4.5,600,5,3,274.1107846147099,18.681774289660808
4.5,600,5,3,8705.758519363186,105.28302813734152
4.5,600,5,3,3815.622121836762,69.70079607356615
4.5,600,5,3,7642.208675058112,98.64259878065917
4.5,600,5,3,5219.069339064076,81.51763900660514
4.5,600,5,3,8420.683303363889,103.54490318472476
4.5,600,5,3,6479.978948291742,90.83262324746774
4.5,600,5,3,2280.6017279943862,53.8864760944135
4.5,600,5,3,9955.703697206263,112.5877242107197
4.5,600,5,3,712.6880399982457,30.12345590375649
4.5,600,5,3,8727.687382132362,105.41554301438205
4.5,600,5,3,6765.05416429104,92.80912931522761
4.5,600,5,3,9857.023814744967,112.02835584944349
4.5,600,5,3,4199.377220297356,73.12190602099086
4.5,600,5,3,1228.0163150739004,39.54186305590627
4.5,600,5,3,7104.951537213281,95.1120668506727
4.5,600,5,3,1118.3720012280164,37.735334339159
4.5,600,5,3,5887.8996535239685,86.58352426587393
4.5,600,5,3,7214.5958510591645,95.84314653041585
4.5,600,5,3,7291.346870751283,96.35160180412943
4.5,600,5,3,17839.12986272532,150.70993857369803
4.5,600,5,3,9769.30836366826,111.5287843264437
4.5,600,5,3,4846.278671988071,78.5523624723141
4.5,600,5,3,11764.83487566335,122.39057562154845
4.5,600,5,3,4045.875180913118,71.77303305142617
4.5,600,5,3,10789.000482434982,117.20487217860428
4.5,600,5,3,7170.738125520811,95.55138589446618
4.5,600,5,3,2236.744002456033,53.36582160312184
4.5,600,5,3,8343.93228367177,103.07193867471045
4.5,600,5,3,6348.405771676681,89.90573549292446
4.5,600,5,3,12948.993465198895,128.40237748736757
4.5,600,5,3,9330.731108284725,108.99658631516247
4.5,600,5,3,3969.124161220999,71.08899943050514
