 ,Area
563,722
564,509
565,541
566,414
567,284
568,758
569,595
570,24
571,183
572,174
573,1083
574,161
575,741
576,449
577,264
578,228
579,421
580,109
581,653
582,301
583,65
584,42
585,377
586,142
587,138
588,734
589,1058
590,483
591,890
592,881
593,661
594,188
595,132
596,1609
597,102
598,671
599,233
600,1721
601,108
602,204
603,62
604,38
605,315
606,156
607,1138
608,775
609,920
610,152
611,1017
612,848
613,666
614,354
615,45
616,342
617,514
618,409
619,639
620,104
621,956
622,1265
623,328
624,344
625,145
626,40
627,755
628,71
629,939
630,220
631,749
632,704
633,638
634,31
635,525
636,163
637,751
638,159
639,53
640,152
641,56
642,29
643,517
644,22
645,508
646,729
647,529
648,395
649,352
650,926
651,465
652,85
653,42
654,1050
655,692
656,305
657,1020
658,220
659,185
660,53
661,1044
662,895
663,1044
664,21
665,1391
666,42
667,213
668,535
669,118
670,28
671,240
672,42
673,547
674,81
675,36
676,94
677,320
678,428
679,551
680,527
681,376
682,242
683,30
684,244
685,451
686,807
687,1154
688,217
689,649
690,375
691,22
692,814
693,26
694,899
695,24
696,76
697,134
698,49
699,142
700,214
701,37
702,58
703,993
704,25
705,321
706,448
707,167
708,478
709,1323
710,77
711,304
712,186
713,628
714,636
715,33
716,28
717,224
718,926
719,172
720,514
721,218
722,404
723,172
724,811
725,302
726,1131
727,580
728,171
729,374
730,95
731,1194
732,473
733,79
734,119
735,460
736,71
737,43
738,488
739,1249
740,937
741,411
742,511
743,599
744,375
745,95
746,1692
747,569
748,185
749,168
750,109
751,25
752,37
753,359
754,92
755,550
756,472
757,559
758,178
759,305
760,410
761,385
762,97
763,257
764,280
765,1200
766,179
767,555
768,752
769,740
770,24
771,194
772,70
773,2104
774,21
775,856
776,467
777,40
778,154
779,122
780,633
781,34
782,604
783,723
784,575
785,1117
786,313
787,601
788,575
789,1115
790,44
791,659
792,26
793,122
794,93
795,37
796,425
797,166
798,380
799,279
800,576
801,414
802,966
803,805
804,109
805,139
806,222
807,74
808,632
809,30
810,189
811,1623
812,385
813,84
814,457
815,31
816,904
817,383
818,647
819,36
820,575
821,59
822,400
823,1104
824,488
825,1509
826,103
827,1032
828,151
829,20
830,109
831,167
832,920
833,27
834,464
835,1050
836,21
837,2001
838,26
839,1319
840,679
841,30
842,42
843,1013
844,97
845,49
846,406
847,563
848,98
849,102
850,284
851,578
852,214
853,52
854,24
855,691
856,592
857,211
858,194
859,97
860,505
861,259
862,143
863,570
864,549
865,270
866,443
867,825
868,145
869,83
870,225
871,1000
872,230
873,824
874,198
875,587
876,146
877,747
878,144
879,226
880,811
881,208
882,182
883,556
884,639
885,57
886,1003
887,424
888,984
889,1215
890,67
891,65
892,354
893,83
894,111
895,404
896,166
897,710
898,46
899,29
