"name","w","blank","raw","transmittance"
"sample_0_25C.xls",2008,100,96.315,96.315
"sample_0_25C.xls",2007,100,96.231,96.231
"sample_0_25C.xls",2006,100,96.1595,96.1595
"sample_0_25C.xls",2005,100,96.1063,96.1063
"sample_0_25C.xls",2004,100,96.0693,96.0693
"sample_0_25C.xls",2003,100,96.0396,96.0396
"sample_0_25C.xls",2002,100,96.0074,96.0074
"sample_0_25C.xls",2001,100,95.9669,95.9669
"sample_0_25C.xls",2000,100,95.9197,95.9197
"sample_0_25C.xls",1999,100,95.8729,95.8729
"sample_0_25C.xls",1998,100,95.8345,95.8345
"sample_0_25C.xls",1997,100,95.8088,95.8088
"sample_0_25C.xls",1996,100,95.7941,95.7941
"sample_0_25C.xls",1995,100,95.7867,95.7867
"sample_0_25C.xls",1994,100,95.7848,95.7848
"sample_0_25C.xls",1993,100,95.7933,95.7933
"sample_0_25C.xls",1992,100,95.8221,95.8221
"sample_0_25C.xls",1991,100,95.881,95.881
"sample_0_25C.xls",1990,100,95.9716,95.9716
"sample_0_25C.xls",1989,100,96.0827,96.0827
"sample_0_25C.xls",1988,100,96.1907,96.1907
"sample_0_25C.xls",1987,100,96.267,96.267
"sample_0_25C.xls",1986,100,96.2898,96.2898
"sample_0_25C.xls",1985,100,96.2532,96.2532
"sample_0_25C.xls",1984,100,96.1707,96.1707
"sample_0_25C.xls",1983,100,96.0708,96.0708
"sample_0_25C.xls",1982,100,95.9859,95.9859
"sample_0_25C.xls",1981,100,95.9405,95.9405
"sample_0_25C.xls",1980,100,95.9433,95.9433
"sample_0_25C.xls",1979,100,95.9859,95.9859
"sample_0_25C.xls",1978,100,96.0494,96.0494
"sample_0_25C.xls",1977,100,96.1142,96.1142
"sample_0_25C.xls",1976,100,96.1682,96.1682
"sample_0_25C.xls",1975,100,96.2107,96.2107
"sample_0_25C.xls",1974,100,96.2485,96.2485
"sample_0_25C.xls",1973,100,96.2881,96.2881
"sample_0_25C.xls",1972,100,96.3305,96.3305
"sample_0_25C.xls",1971,100,96.3709,96.3709
"sample_0_25C.xls",1970,100,96.4054,96.4054
"sample_0_25C.xls",1969,100,96.4373,96.4373
"sample_0_25C.xls",1968,100,96.4793,96.4793
"sample_0_25C.xls",1967,100,96.5486,96.5486
"sample_0_25C.xls",1966,100,96.6553,96.6553
"sample_0_25C.xls",1965,100,96.793,96.793
"sample_0_25C.xls",1964,100,96.9363,96.9363
"sample_0_25C.xls",1963,100,97.0472,97.0472
"sample_0_25C.xls",1962,100,97.0895,97.0895
"sample_0_25C.xls",1961,100,97.0422,97.0422
"sample_0_25C.xls",1960,100,96.9096,96.9096
"sample_0_25C.xls",1959,100,96.7211,96.7211
"sample_0_25C.xls",1958,100,96.5214,96.5214
"sample_0_25C.xls",1957,100,96.3552,96.3552
"sample_0_25C.xls",1956,100,96.2519,96.2519
"sample_0_25C.xls",1955,100,96.2186,96.2186
"sample_0_25C.xls",1954,100,96.243,96.243
"sample_0_25C.xls",1953,100,96.3029,96.3029
"sample_0_25C.xls",1952,100,96.378,96.378
"sample_0_25C.xls",1951,100,96.4548,96.4548
"sample_0_25C.xls",1950,100,96.5257,96.5257
"sample_0_25C.xls",1949,100,96.5836,96.5836
"sample_0_25C.xls",1948,100,96.6199,96.6199
"sample_0_25C.xls",1947,100,96.6264,96.6264
"sample_0_25C.xls",1946,100,96.6009,96.6009
"sample_0_25C.xls",1945,100,96.5505,96.5505
"sample_0_25C.xls",1944,100,96.4902,96.4902
"sample_0_25C.xls",1943,100,96.4369,96.4369
"sample_0_25C.xls",1942,100,96.402,96.402
"sample_0_25C.xls",1941,100,96.3877,96.3877
"sample_0_25C.xls",1940,100,96.3871,96.3871
"sample_0_25C.xls",1939,100,96.3885,96.3885
"sample_0_25C.xls",1938,100,96.38,96.38
"sample_0_25C.xls",1937,100,96.3555,96.3555
"sample_0_25C.xls",1936,100,96.3155,96.3155
"sample_0_25C.xls",1935,100,96.2683,96.2683
"sample_0_25C.xls",1934,100,96.2264,96.2264
"sample_0_25C.xls",1933,100,96.2019,96.2019
"sample_0_25C.xls",1932,100,96.2026,96.2026
"sample_0_25C.xls",1931,100,96.2294,96.2294
"sample_0_25C.xls",1930,100,96.277,96.277
"sample_0_25C.xls",1929,100,96.3356,96.3356
"sample_0_25C.xls",1928,100,96.3932,96.3932
"sample_0_25C.xls",1927,100,96.4376,96.4376
"sample_0_25C.xls",1926,100,96.458,96.458
"sample_0_25C.xls",1925,100,96.4469,96.4469
"sample_0_25C.xls",1924,100,96.4029,96.4029
"sample_0_25C.xls",1923,100,96.3326,96.3326
"sample_0_25C.xls",1922,100,96.2509,96.2509
"sample_0_25C.xls",1921,100,96.1764,96.1764
"sample_0_25C.xls",1920,100,96.1242,96.1242
"sample_0_25C.xls",1919,100,96.1009,96.1009
"sample_0_25C.xls",1918,100,96.1026,96.1026
"sample_0_25C.xls",1917,100,96.1192,96.1192
"sample_0_25C.xls",1916,100,96.1412,96.1412
"sample_0_25C.xls",1915,100,96.1653,96.1653
"sample_0_25C.xls",1914,100,96.1941,96.1941
"sample_0_25C.xls",1913,100,96.231,96.231
"sample_0_25C.xls",1912,100,96.2749,96.2749
"sample_0_25C.xls",1911,100,96.3192,96.3192
"sample_0_25C.xls",1910,100,96.3549,96.3549
"sample_0_25C.xls",1909,100,96.3776,96.3776
"sample_0_25C.xls",1908,100,96.3911,96.3911
"sample_0_25C.xls",1907,100,96.4056,96.4056
"sample_0_25C.xls",1906,100,96.4303,96.4303
"sample_0_25C.xls",1905,100,96.4662,96.4662
"sample_0_25C.xls",1904,100,96.5041,96.5041
"sample_0_25C.xls",1903,100,96.5296,96.5296
"sample_0_25C.xls",1902,100,96.5308,96.5308
"sample_0_25C.xls",1901,100,96.5062,96.5062
"sample_0_25C.xls",1900,100,96.4659,96.4659
"sample_0_25C.xls",1899,100,96.4262,96.4262
"sample_0_25C.xls",1898,100,96.4014,96.4014
"sample_0_25C.xls",1897,100,96.3966,96.3966
"sample_0_25C.xls",1896,100,96.4054,96.4054
"sample_0_25C.xls",1895,100,96.4144,96.4144
"sample_0_25C.xls",1894,100,96.41,96.41
"sample_0_25C.xls",1893,100,96.3866,96.3866
"sample_0_25C.xls",1892,100,96.3473,96.3473
"sample_0_25C.xls",1891,100,96.3019,96.3019
"sample_0_25C.xls",1890,100,96.262,96.262
"sample_0_25C.xls",1889,100,96.2353,96.2353
"sample_0_25C.xls",1888,100,96.2232,96.2232
"sample_0_25C.xls",1887,100,96.2227,96.2227
"sample_0_25C.xls",1886,100,96.2292,96.2292
"sample_0_25C.xls",1885,100,96.2388,96.2388
"sample_0_25C.xls",1884,100,96.2495,96.2495
"sample_0_25C.xls",1883,100,96.2604,96.2604
"sample_0_25C.xls",1882,100,96.272,96.272
"sample_0_25C.xls",1881,100,96.2845,96.2845
"sample_0_25C.xls",1880,100,96.2975,96.2975
"sample_0_25C.xls",1879,100,96.3092,96.3092
"sample_0_25C.xls",1878,100,96.3165,96.3165
"sample_0_25C.xls",1877,100,96.3153,96.3153
"sample_0_25C.xls",1876,100,96.3028,96.3028
"sample_0_25C.xls",1875,100,96.2795,96.2795
"sample_0_25C.xls",1874,100,96.2499,96.2499
"sample_0_25C.xls",1873,100,96.2205,96.2205
"sample_0_25C.xls",1872,100,96.1972,96.1972
"sample_0_25C.xls",1871,100,96.1821,96.1821
"sample_0_25C.xls",1870,100,96.1735,96.1735
"sample_0_25C.xls",1869,100,96.168,96.168
"sample_0_25C.xls",1868,100,96.1647,96.1647
"sample_0_25C.xls",1867,100,96.1667,96.1667
"sample_0_25C.xls",1866,100,96.1799,96.1799
"sample_0_25C.xls",1865,100,96.2096,96.2096
"sample_0_25C.xls",1864,100,96.257,96.257
"sample_0_25C.xls",1863,100,96.3174,96.3174
"sample_0_25C.xls",1862,100,96.3808,96.3808
"sample_0_25C.xls",1861,100,96.4348,96.4348
"sample_0_25C.xls",1860,100,96.4688,96.4688
"sample_0_25C.xls",1859,100,96.477,96.477
"sample_0_25C.xls",1858,100,96.4604,96.4604
"sample_0_25C.xls",1857,100,96.4266,96.4266
"sample_0_25C.xls",1856,100,96.3881,96.3881
"sample_0_25C.xls",1855,100,96.3583,96.3583
"sample_0_25C.xls",1854,100,96.3471,96.3471
"sample_0_25C.xls",1853,100,96.3586,96.3586
"sample_0_25C.xls",1852,100,96.391,96.391
"sample_0_25C.xls",1851,100,96.4388,96.4388
"sample_0_25C.xls",1850,100,96.4952,96.4952
"sample_0_25C.xls",1849,100,96.5536,96.5536
"sample_0_25C.xls",1848,100,96.6063,96.6063
"sample_0_25C.xls",1847,100,96.6458,96.6458
"sample_0_25C.xls",1846,100,96.6644,96.6644
"sample_0_25C.xls",1845,100,96.6572,96.6572
"sample_0_25C.xls",1844,100,96.6243,96.6243
"sample_0_25C.xls",1843,100,96.5721,96.5721
"sample_0_25C.xls",1842,100,96.5115,96.5115
"sample_0_25C.xls",1841,100,96.4534,96.4534
"sample_0_25C.xls",1840,100,96.4056,96.4056
"sample_0_25C.xls",1839,100,96.371,96.371
"sample_0_25C.xls",1838,100,96.349,96.349
"sample_0_25C.xls",1837,100,96.3373,96.3373
"sample_0_25C.xls",1836,100,96.3348,96.3348
"sample_0_25C.xls",1835,100,96.3416,96.3416
"sample_0_25C.xls",1834,100,96.3569,96.3569
"sample_0_25C.xls",1833,100,96.3774,96.3774
"sample_0_25C.xls",1832,100,96.3966,96.3966
"sample_0_25C.xls",1831,100,96.4076,96.4076
"sample_0_25C.xls",1830,100,96.4057,96.4057
"sample_0_25C.xls",1829,100,96.3927,96.3927
"sample_0_25C.xls",1828,100,96.3768,96.3768
"sample_0_25C.xls",1827,100,96.369,96.369
"sample_0_25C.xls",1826,100,96.3785,96.3785
"sample_0_25C.xls",1825,100,96.4089,96.4089
"sample_0_25C.xls",1824,100,96.4566,96.4566
"sample_0_25C.xls",1823,100,96.5129,96.5129
"sample_0_25C.xls",1822,100,96.5668,96.5668
"sample_0_25C.xls",1821,100,96.6095,96.6095
"sample_0_25C.xls",1820,100,96.6355,96.6355
"sample_0_25C.xls",1819,100,96.6431,96.6431
"sample_0_25C.xls",1818,100,96.6335,96.6335
"sample_0_25C.xls",1817,100,96.6091,96.6091
"sample_0_25C.xls",1816,100,96.5725,96.5725
"sample_0_25C.xls",1815,100,96.5259,96.5259
"sample_0_25C.xls",1814,100,96.4724,96.4724
"sample_0_25C.xls",1813,100,96.4164,96.4164
"sample_0_25C.xls",1812,100,96.3641,96.3641
"sample_0_25C.xls",1811,100,96.3224,96.3224
"sample_0_25C.xls",1810,100,96.2966,96.2966
"sample_0_25C.xls",1809,100,96.2883,96.2883
"sample_0_25C.xls",1808,100,96.2943,96.2943
"sample_0_25C.xls",1807,100,96.3079,96.3079
"sample_0_25C.xls",1806,100,96.3214,96.3214
"sample_0_25C.xls",1805,100,96.3279,96.3279
"sample_0_25C.xls",1804,100,96.3239,96.3239
"sample_0_25C.xls",1803,100,96.3083,96.3083
"sample_0_25C.xls",1802,100,96.2829,96.2829
"sample_0_25C.xls",1801,100,96.2505,96.2505
"sample_0_25C.xls",1800,100,96.2153,96.2153
"sample_0_25C.xls",1799,100,96.1815,96.1815
"sample_0_25C.xls",1798,100,96.1537,96.1537
"sample_0_25C.xls",1797,100,96.1349,96.1349
"sample_0_25C.xls",1796,100,96.1254,96.1254
"sample_0_25C.xls",1795,100,96.1221,96.1221
"sample_0_25C.xls",1794,100,96.12,96.12
"sample_0_25C.xls",1793,100,96.1135,96.1135
"sample_0_25C.xls",1792,100,96.0992,96.0992
"sample_0_25C.xls",1791,100,96.0771,96.0771
"sample_0_25C.xls",1790,100,96.0505,96.0505
"sample_0_25C.xls",1789,100,96.0238,96.0238
"sample_0_25C.xls",1788,100,96.001,96.001
"sample_0_25C.xls",1787,100,95.9845,95.9845
"sample_0_25C.xls",1786,100,95.9751,95.9751
"sample_0_25C.xls",1785,100,95.9719,95.9719
"sample_0_25C.xls",1784,100,95.9733,95.9733
"sample_0_25C.xls",1783,100,95.9775,95.9775
"sample_0_25C.xls",1782,100,95.9825,95.9825
"sample_0_25C.xls",1781,100,95.9872,95.9872
"sample_0_25C.xls",1780,100,95.9916,95.9916
"sample_0_25C.xls",1779,100,95.9963,95.9963
"sample_0_25C.xls",1778,100,96.001,96.001
"sample_0_25C.xls",1777,100,96.0032,96.0032
"sample_0_25C.xls",1776,100,95.9988,95.9988
"sample_0_25C.xls",1775,100,95.9843,95.9843
"sample_0_25C.xls",1774,100,95.9581,95.9581
"sample_0_25C.xls",1773,100,95.9218,95.9218
"sample_0_25C.xls",1772,100,95.8803,95.8803
"sample_0_25C.xls",1771,100,95.8391,95.8391
"sample_0_25C.xls",1770,100,95.8015,95.8015
"sample_0_25C.xls",1769,100,95.7686,95.7686
"sample_0_25C.xls",1768,100,95.7402,95.7402
"sample_0_25C.xls",1767,100,95.7151,95.7151
"sample_0_25C.xls",1766,100,95.6907,95.6907
"sample_0_25C.xls",1765,100,95.6641,95.6641
"sample_0_25C.xls",1764,100,95.632,95.632
"sample_0_25C.xls",1763,100,95.5922,95.5922
"sample_0_25C.xls",1762,100,95.5439,95.5439
"sample_0_25C.xls",1761,100,95.4889,95.4889
"sample_0_25C.xls",1760,100,95.4304,95.4304
"sample_0_25C.xls",1759,100,95.3708,95.3708
"sample_0_25C.xls",1758,100,95.3109,95.3109
"sample_0_25C.xls",1757,100,95.2492,95.2492
"sample_0_25C.xls",1756,100,95.1839,95.1839
"sample_0_25C.xls",1755,100,95.1132,95.1132
"sample_0_25C.xls",1754,100,95.0363,95.0363
"sample_0_25C.xls",1753,100,94.9522,94.9522
"sample_0_25C.xls",1752,100,94.8596,94.8596
"sample_0_25C.xls",1751,100,94.757,94.757
"sample_0_25C.xls",1750,100,94.6443,94.6443
"sample_0_25C.xls",1749,100,94.5234,94.5234
"sample_0_25C.xls",1748,100,94.3983,94.3983
"sample_0_25C.xls",1747,100,94.2739,94.2739
"sample_0_25C.xls",1746,100,94.1533,94.1533
"sample_0_25C.xls",1745,100,94.0362,94.0362
"sample_0_25C.xls",1744,100,93.9194,93.9194
"sample_0_25C.xls",1743,100,93.7996,93.7996
"sample_0_25C.xls",1742,100,93.6763,93.6763
"sample_0_25C.xls",1741,100,93.553,93.553
"sample_0_25C.xls",1740,100,93.4354,93.4354
"sample_0_25C.xls",1739,100,93.3268,93.3268
"sample_0_25C.xls",1738,100,93.2222,93.2222
"sample_0_25C.xls",1737,100,93.1098,93.1098
"sample_0_25C.xls",1736,100,92.9757,92.9757
"sample_0_25C.xls",1735,100,92.8088,92.8088
"sample_0_25C.xls",1734,100,92.6071,92.6071
"sample_0_25C.xls",1733,100,92.3819,92.3819
"sample_0_25C.xls",1732,100,92.1522,92.1522
"sample_0_25C.xls",1731,100,91.9349,91.9349
"sample_0_25C.xls",1730,100,91.7416,91.7416
"sample_0_25C.xls",1729,100,91.5761,91.5761
"sample_0_25C.xls",1728,100,91.4352,91.4352
"sample_0_25C.xls",1727,100,91.3129,91.3129
"sample_0_25C.xls",1726,100,91.2067,91.2067
"sample_0_25C.xls",1725,100,91.119,91.119
"sample_0_25C.xls",1724,100,91.0552,91.0552
"sample_0_25C.xls",1723,100,91.0198,91.0198
"sample_0_25C.xls",1722,100,91.0117,91.0117
"sample_0_25C.xls",1721,100,91.0239,91.0239
"sample_0_25C.xls",1720,100,91.0465,91.0465
"sample_0_25C.xls",1719,100,91.0702,91.0702
"sample_0_25C.xls",1718,100,91.0905,91.0905
"sample_0_25C.xls",1717,100,91.1108,91.1108
"sample_0_25C.xls",1716,100,91.1395,91.1395
"sample_0_25C.xls",1715,100,91.1842,91.1842
"sample_0_25C.xls",1714,100,91.2492,91.2492
"sample_0_25C.xls",1713,100,91.3348,91.3348
"sample_0_25C.xls",1712,100,91.4386,91.4386
"sample_0_25C.xls",1711,100,91.557,91.557
"sample_0_25C.xls",1710,100,91.688,91.688
"sample_0_25C.xls",1709,100,91.8304,91.8304
"sample_0_25C.xls",1708,100,91.9823,91.9823
"sample_0_25C.xls",1707,100,92.1409,92.1409
"sample_0_25C.xls",1706,100,92.303,92.303
"sample_0_25C.xls",1705,100,92.4668,92.4668
"sample_0_25C.xls",1704,100,92.6316,92.6316
"sample_0_25C.xls",1703,100,92.7968,92.7968
"sample_0_25C.xls",1702,100,92.9608,92.9608
"sample_0_25C.xls",1701,100,93.1203,93.1203
"sample_0_25C.xls",1700,100,93.2698,93.2698
"sample_0_25C.xls",1699,100,93.4043,93.4043
"sample_0_25C.xls",1698,100,93.5227,93.5227
"sample_0_25C.xls",1697,100,93.6279,93.6279
"sample_0_25C.xls",1696,100,93.7235,93.7235
"sample_0_25C.xls",1695,100,93.8125,93.8125
"sample_0_25C.xls",1694,100,93.8951,93.8951
"sample_0_25C.xls",1693,100,93.9692,93.9692
"sample_0_25C.xls",1692,100,94.0325,94.0325
"sample_0_25C.xls",1691,100,94.0865,94.0865
"sample_0_25C.xls",1690,100,94.138,94.138
"sample_0_25C.xls",1689,100,94.1962,94.1962
"sample_0_25C.xls",1688,100,94.2663,94.2663
"sample_0_25C.xls",1687,100,94.3441,94.3441
"sample_0_25C.xls",1686,100,94.4187,94.4187
"sample_0_25C.xls",1685,100,94.4757,94.4757
"sample_0_25C.xls",1684,100,94.5026,94.5026
"sample_0_25C.xls",1683,100,94.4982,94.4982
"sample_0_25C.xls",1682,100,94.4748,94.4748
"sample_0_25C.xls",1681,100,94.4496,94.4496
"sample_0_25C.xls",1680,100,94.4364,94.4364
"sample_0_25C.xls",1679,100,94.4426,94.4426
"sample_0_25C.xls",1678,100,94.4667,94.4667
"sample_0_25C.xls",1677,100,94.5007,94.5007
"sample_0_25C.xls",1676,100,94.5369,94.5369
"sample_0_25C.xls",1675,100,94.5722,94.5722
"sample_0_25C.xls",1674,100,94.607,94.607
"sample_0_25C.xls",1673,100,94.6425,94.6425
"sample_0_25C.xls",1672,100,94.6783,94.6783
"sample_0_25C.xls",1671,100,94.7123,94.7123
"sample_0_25C.xls",1670,100,94.7413,94.7413
"sample_0_25C.xls",1669,100,94.7632,94.7632
"sample_0_25C.xls",1668,100,94.7787,94.7787
"sample_0_25C.xls",1667,100,94.7917,94.7917
"sample_0_25C.xls",1666,100,94.8077,94.8077
"sample_0_25C.xls",1665,100,94.8322,94.8322
"sample_0_25C.xls",1664,100,94.8681,94.8681
"sample_0_25C.xls",1663,100,94.9143,94.9143
"sample_0_25C.xls",1662,100,94.9659,94.9659
"sample_0_25C.xls",1661,100,95.0162,95.0162
"sample_0_25C.xls",1660,100,95.06,95.06
"sample_0_25C.xls",1659,100,95.0973,95.0973
"sample_0_25C.xls",1658,100,95.133,95.133
"sample_0_25C.xls",1657,100,95.1729,95.1729
"sample_0_25C.xls",1656,100,95.2192,95.2192
"sample_0_25C.xls",1655,100,95.2705,95.2705
"sample_0_25C.xls",1654,100,95.3202,95.3202
"sample_0_25C.xls",1653,100,95.3587,95.3587
"sample_0_25C.xls",1652,100,95.3807,95.3807
"sample_0_25C.xls",1651,100,95.3882,95.3882
"sample_0_25C.xls",1650,100,95.3855,95.3855
"sample_0_25C.xls",1649,100,95.3766,95.3766
"sample_0_25C.xls",1648,100,95.3647,95.3647
"sample_0_25C.xls",1647,100,95.3495,95.3495
"sample_0_25C.xls",1646,100,95.3286,95.3286
"sample_0_25C.xls",1645,100,95.3008,95.3008
"sample_0_25C.xls",1644,100,95.2694,95.2694
"sample_0_25C.xls",1643,100,95.241,95.241
"sample_0_25C.xls",1642,100,95.2234,95.2234
"sample_0_25C.xls",1641,100,95.2234,95.2234
"sample_0_25C.xls",1640,100,95.2424,95.2424
"sample_0_25C.xls",1639,100,95.2754,95.2754
"sample_0_25C.xls",1638,100,95.3124,95.3124
"sample_0_25C.xls",1637,100,95.3423,95.3423
"sample_0_25C.xls",1636,100,95.3563,95.3563
"sample_0_25C.xls",1635,100,95.3519,95.3519
"sample_0_25C.xls",1634,100,95.3341,95.3341
"sample_0_25C.xls",1633,100,95.3122,95.3122
"sample_0_25C.xls",1632,100,95.2945,95.2945
"sample_0_25C.xls",1631,100,95.2857,95.2857
"sample_0_25C.xls",1630,100,95.2864,95.2864
"sample_0_25C.xls",1629,100,95.2937,95.2937
"sample_0_25C.xls",1628,100,95.3033,95.3033
"sample_0_25C.xls",1627,100,95.3124,95.3124
"sample_0_25C.xls",1626,100,95.3204,95.3204
"sample_0_25C.xls",1625,100,95.3285,95.3285
"sample_0_25C.xls",1624,100,95.3389,95.3389
"sample_0_25C.xls",1623,100,95.3543,95.3543
"sample_0_25C.xls",1622,100,95.376,95.376
"sample_0_25C.xls",1621,100,95.4022,95.4022
"sample_0_25C.xls",1620,100,95.4277,95.4277
"sample_0_25C.xls",1619,100,95.4464,95.4464
"sample_0_25C.xls",1618,100,95.4545,95.4545
"sample_0_25C.xls",1617,100,95.4521,95.4521
"sample_0_25C.xls",1616,100,95.4458,95.4458
"sample_0_25C.xls",1615,100,95.4461,95.4461
"sample_0_25C.xls",1614,100,95.4611,95.4611
"sample_0_25C.xls",1613,100,95.4932,95.4932
"sample_0_25C.xls",1612,100,95.5384,95.5384
"sample_0_25C.xls",1611,100,95.5883,95.5883
"sample_0_25C.xls",1610,100,95.6332,95.6332
"sample_0_25C.xls",1609,100,95.6668,95.6668
"sample_0_25C.xls",1608,100,95.6888,95.6888
"sample_0_25C.xls",1607,100,95.703,95.703
"sample_0_25C.xls",1606,100,95.7157,95.7157
"sample_0_25C.xls",1605,100,95.732,95.732
"sample_0_25C.xls",1604,100,95.7536,95.7536
"sample_0_25C.xls",1603,100,95.7789,95.7789
"sample_0_25C.xls",1602,100,95.8037,95.8037
"sample_0_25C.xls",1601,100,95.8251,95.8251
"sample_0_25C.xls",1600,100,95.8431,95.8431
"sample_0_25C.xls",1599,100,95.8611,95.8611
"sample_0_25C.xls",1598,100,95.8842,95.8842
"sample_0_25C.xls",1597,100,95.9166,95.9166
"sample_0_25C.xls",1596,100,95.9599,95.9599
"sample_0_25C.xls",1595,100,96.0123,96.0123
"sample_0_25C.xls",1594,100,96.0705,96.0705
"sample_0_25C.xls",1593,100,96.1307,96.1307
"sample_0_25C.xls",1592,100,96.1897,96.1897
"sample_0_25C.xls",1591,100,96.2447,96.2447
"sample_0_25C.xls",1590,100,96.2931,96.2931
"sample_0_25C.xls",1589,100,96.333,96.333
"sample_0_25C.xls",1588,100,96.3641,96.3641
"sample_0_25C.xls",1587,100,96.3883,96.3883
"sample_0_25C.xls",1586,100,96.4087,96.4087
"sample_0_25C.xls",1585,100,96.4289,96.4289
"sample_0_25C.xls",1584,100,96.4512,96.4512
"sample_0_25C.xls",1583,100,96.4761,96.4761
"sample_0_25C.xls",1582,100,96.5027,96.5027
"sample_0_25C.xls",1581,100,96.5287,96.5287
"sample_0_25C.xls",1580,100,96.5513,96.5513
"sample_0_25C.xls",1579,100,96.5673,96.5673
"sample_0_25C.xls",1578,100,96.5747,96.5747
"sample_0_25C.xls",1577,100,96.573,96.573
"sample_0_25C.xls",1576,100,96.5651,96.5651
"sample_0_25C.xls",1575,100,96.5579,96.5579
"sample_0_25C.xls",1574,100,96.5598,96.5598
"sample_0_25C.xls",1573,100,96.5759,96.5759
"sample_0_25C.xls",1572,100,96.6057,96.6057
"sample_0_25C.xls",1571,100,96.6439,96.6439
"sample_0_25C.xls",1570,100,96.6822,96.6822
"sample_0_25C.xls",1569,100,96.7137,96.7137
"sample_0_25C.xls",1568,100,96.7378,96.7378
"sample_0_25C.xls",1567,100,96.7606,96.7606
"sample_0_25C.xls",1566,100,96.7914,96.7914
"sample_0_25C.xls",1565,100,96.8391,96.8391
"sample_0_25C.xls",1564,100,96.9091,96.9091
"sample_0_25C.xls",1563,100,96.9982,96.9982
"sample_0_25C.xls",1562,100,97.0943,97.0943
"sample_0_25C.xls",1561,100,97.1822,97.1822
"sample_0_25C.xls",1560,100,97.2474,97.2474
"sample_0_25C.xls",1559,100,97.2776,97.2776
"sample_0_25C.xls",1558,100,97.2702,97.2702
"sample_0_25C.xls",1557,100,97.2347,97.2347
"sample_0_25C.xls",1556,100,97.1849,97.1849
"sample_0_25C.xls",1555,100,97.1338,97.1338
"sample_0_25C.xls",1554,100,97.0933,97.0933
"sample_0_25C.xls",1553,100,97.0708,97.0708
"sample_0_25C.xls",1552,100,97.0667,97.0667
"sample_0_25C.xls",1551,100,97.0788,97.0788
"sample_0_25C.xls",1550,100,97.105,97.105
"sample_0_25C.xls",1549,100,97.1439,97.1439
"sample_0_25C.xls",1548,100,97.1937,97.1937
"sample_0_25C.xls",1547,100,97.253,97.253
"sample_0_25C.xls",1546,100,97.32,97.32
"sample_0_25C.xls",1545,100,97.3926,97.3926
"sample_0_25C.xls",1544,100,97.4661,97.4661
"sample_0_25C.xls",1543,100,97.5336,97.5336
"sample_0_25C.xls",1542,100,97.5876,97.5876
"sample_0_25C.xls",1541,100,97.6222,97.6222
"sample_0_25C.xls",1540,100,97.6335,97.6335
"sample_0_25C.xls",1539,100,97.6219,97.6219
"sample_0_25C.xls",1538,100,97.5926,97.5926
"sample_0_25C.xls",1537,100,97.5521,97.5521
"sample_0_25C.xls",1536,100,97.5049,97.5049
"sample_0_25C.xls",1535,100,97.4547,97.4547
"sample_0_25C.xls",1534,100,97.4041,97.4041
"sample_0_25C.xls",1533,100,97.3559,97.3559
"sample_0_25C.xls",1532,100,97.3147,97.3147
"sample_0_25C.xls",1531,100,97.2868,97.2868
"sample_0_25C.xls",1530,100,97.277,97.277
"sample_0_25C.xls",1529,100,97.2868,97.2868
"sample_0_25C.xls",1528,100,97.314,97.314
"sample_0_25C.xls",1527,100,97.3525,97.3525
"sample_0_25C.xls",1526,100,97.3949,97.3949
"sample_0_25C.xls",1525,100,97.4342,97.4342
"sample_0_25C.xls",1524,100,97.465,97.465
"sample_0_25C.xls",1523,100,97.4842,97.4842
"sample_0_25C.xls",1522,100,97.491,97.491
"sample_0_25C.xls",1521,100,97.488,97.488
"sample_0_25C.xls",1520,100,97.4804,97.4804
"sample_0_25C.xls",1519,100,97.474,97.474
"sample_0_25C.xls",1518,100,97.4733,97.4733
"sample_0_25C.xls",1517,100,97.4794,97.4794
"sample_0_25C.xls",1516,100,97.49,97.49
"sample_0_25C.xls",1515,100,97.5008,97.5008
"sample_0_25C.xls",1514,100,97.5087,97.5087
"sample_0_25C.xls",1513,100,97.5146,97.5146
"sample_0_25C.xls",1512,100,97.5225,97.5225
"sample_0_25C.xls",1511,100,97.537,97.537
"sample_0_25C.xls",1510,100,97.5585,97.5585
"sample_0_25C.xls",1509,100,97.5828,97.5828
"sample_0_25C.xls",1508,100,97.6022,97.6022
"sample_0_25C.xls",1507,100,97.6076,97.6076
"sample_0_25C.xls",1506,100,97.5935,97.5935
"sample_0_25C.xls",1505,100,97.5626,97.5626
"sample_0_25C.xls",1504,100,97.5225,97.5225
"sample_0_25C.xls",1503,100,97.4819,97.4819
"sample_0_25C.xls",1502,100,97.4476,97.4476
"sample_0_25C.xls",1501,100,97.4236,97.4236
"sample_0_25C.xls",1500,100,97.4089,97.4089
"sample_0_25C.xls",1499,100,97.4,97.4
"sample_0_25C.xls",1498,100,97.3937,97.3937
"sample_0_25C.xls",1497,100,97.3881,97.3881
"sample_0_25C.xls",1496,100,97.3831,97.3831
"sample_0_25C.xls",1495,100,97.3796,97.3796
"sample_0_25C.xls",1494,100,97.3789,97.3789
"sample_0_25C.xls",1493,100,97.3815,97.3815
"sample_0_25C.xls",1492,100,97.3865,97.3865
"sample_0_25C.xls",1491,100,97.3921,97.3921
"sample_0_25C.xls",1490,100,97.3958,97.3958
"sample_0_25C.xls",1489,100,97.3956,97.3956
"sample_0_25C.xls",1488,100,97.3913,97.3913
