q,int
3.6800419,715.93158
3.683881,717.85773
3.6877205,716.03241
3.69156,705.81116
3.6953991,704.40997
3.6992386,704.02661
3.7030781,706.12872
3.7069172,711.2063
3.7107567,719.65094
3.7145962,721.54614
3.7184357,722.02234
3.7222748,716.88354
3.7261143,710.18225
3.7299538,713.73444
3.7337929,715.36249
3.7376324,726.61548
3.7414719,726.05219
3.745311,721.52374
3.7491505,711.85773
3.75299,711.64093
3.7568291,714.41528
3.7606686,725.08533
3.7645081,734.12024
3.7683475,731.08459
3.7721867,733.78302
3.7760262,728.49902
3.7798656,728.79004
3.7837048,734.5592
3.7875443,738.31299
3.7913837,740.52661
3.7952229,741.85962
3.7990623,738.4743
3.8029018,738.98792
3.806741,732.91278
3.8105804,736.48016
3.8144199,735.00262
3.8182594,731.78601
3.8220985,733.74127
3.825938,733.70929
3.8297775,722.97638
3.8336166,723.9209
3.8374561,717.84381
3.8412956,722.18396
3.8451347,724.83093
3.8489742,722.47003
3.8528137,710.92877
3.8566528,703.27161
3.8604923,707.27972
3.8643318,710.88971
3.8681713,719.1358
3.8720104,715.53485
3.8758499,713.24988
3.8796894,712.10455
3.8835285,710.44421
3.887368,720.50024
3.8912075,712.90875
3.8950466,711.67902
3.8988861,705.99341
3.9027256,708.34558
3.9065647,712.42548
3.9104042,717.69299
3.9142437,717.07568
3.9180832,714.56573
3.9219223,712.73151
3.9257618,714.09753
3.9296013,714.06726
3.9334404,714.75262
3.9372799,709.09766
3.9411194,697.71826
3.9449585,692.87598
3.948798,688.76257
3.9526375,693.56793
3.956477,695.96173
3.9603161,699.75507
3.9641556,699.09198
3.9679951,702.09662
3.9718342,703.48419
3.9756737,699.28833
3.9795132,694.13818
3.9833523,690.44977
3.9871918,688.37341
3.9910313,691.21948
3.9948704,687.12311
3.9987099,682.36023
4.0025494,678.12836
4.0063889,683.75513
4.010228,687.69458
4.0140675,700.76624
4.017907,705.57007
4.0217461,709.31628
4.0255856,705.78583
4.029425,703.18005
4.0332642,692.87006
4.0371037,686.65027
4.0409431,681.27643
4.0447823,685.31445
4.0486217,689.60455
4.0524612,697.57056
4.0563007,689.43457
4.0601398,689.90186
4.0639793,698.72076
4.0678188,694.69641
4.0716579,702.30499
4.0754974,699.39435
4.0793369,694.75354
4.083176,686.42773
4.0870155,678.66107
4.090855,684.19855
4.0946941,692.26111
4.0985336,699.05518
4.1023731,697.20911
4.1062126,682.28619
4.1100517,671.83789
4.1138912,668.7262
4.1177307,675.02179
4.1215698,686.16669
4.1254093,689.13916
4.1292488,685.55756
4.1330879,688.88922
4.1369274,689.66962
4.1407669,700.00897
4.144606,690.48663
4.1484455,685.0097
4.152285,680.25171
4.1561245,672.63696
4.1599636,671.61456
4.1638031,677.82288
4.1676426,681.9599
4.1714817,683.62567
4.1753212,683.75238
4.1791607,677.79749
4.1829998,670.3894
4.1868393,671.48938
4.1906788,674.72162
4.1945179,675.65564
4.1983574,681.72815
4.2021969,677.16565
4.2060364,672.90955
4.2098755,675.81091
4.213715,671.55859
4.2175545,662.28656
4.2213936,657.67749
4.2252331,657.60046
4.2290726,660.75085
4.2329117,659.66284
4.2367512,665.90729
4.2405907,664.72852
4.2444302,668.95026
4.2482693,674.44751
4.2521088,673.58423
4.2559483,681.02954
4.2597874,678.10687
4.2636269,676.61938
4.2674664,677.57892
4.2713055,677.77032
4.275145,680.0752
4.2789845,677.77533
4.2828236,677.37024
4.2866631,682.24921
4.2905025,681.81116
4.294342,680.47357
4.2981812,675.23883
4.3020206,674.71869
4.3058601,674.05304
4.3096992,670.68463
4.3135387,663.57782
4.3173782,659.02307
4.3212173,656.14996
4.3250568,661.20526
4.3288963,674.37866
4.3327354,673.7627
4.3365749,676.45898
4.3404144,669.04095
4.3442539,657.55963
4.348093,655.40076
4.3519325,654.93451
4.355772,665.89807
4.3596111,672.1712
4.3634506,680.7301
4.3672901,681.12408
4.3711292,670.81232
4.3749687,674.22589
4.3788082,671.88177
4.3826473,679.34772
4.3864868,683.96393
4.3903263,684.32196
4.3941658,681.47174
4.3980049,669.43896
4.4018444,661.85596
4.4056839,659.52295
4.409523,662.92889
4.4133625,661.41949
4.417202,658.67664
4.4210411,657.1911
4.4248806,661.24957
4.4287201,663.02234
4.4325592,659.92889
4.4363987,662.23743
4.4402382,663.08759
4.4440777,669.75519
4.4479168,664.323
4.4517563000000004,666.08612
4.4555958,666.46802
4.4594349,669.30646
4.4632744,674.25226
4.4671139,662.59851
4.470953,665.18365
4.4747925,667.09265
4.478632,670.70367
4.4824711,661.58624
4.4863106,655.7038
4.4901501,654.80109
4.4939896,664.71014
4.4978287,671.91901
4.5016682,674.02515
4.5055077,669.22583
4.5093468,679.94128
4.5131863,688.02051
4.5170258,690.62457
4.5208649,683.0451
4.5247044,665.7663
4.5285439,655.47681
4.5323833,645.73254
4.5362225,652.87848
4.540062,654.70233
4.5439014,655.93286
4.5477406,655.79382
4.55158,652.92786
4.5554195,662.07831
4.5592587,664.67438
4.5630981,675.10583
4.5669376,674.95905
4.5707767,673.44464
4.5746162,676.23322
4.5784557,676.33472
4.5822952,679.28241
4.5861343,682.43091
4.5899738,678.89587
4.5938133,675.25366
4.5976524,677.71991
4.6014919,676.27075
4.6053314,681.83813
4.6091705,677.46692
4.61301,677.33807
4.6168495,675.07812
4.6206886,676.44666
4.6245281,673.96899
4.6283676,667.6673
4.6322071,657.43719
4.6360462,658.13885
4.6398857,656.39789
4.6437252,665.2962
4.6475643,671.22321
4.6514038,676.47614
4.6552433,667.21924
4.6590824,672.21533
4.6629219,665.19733
4.6667614,660.90411
4.6706005,669.79474
4.67444,662.51666
4.6782795,658.53461
4.682119,660.11273
4.6859581,653.18152
4.6897976,658.38678
4.6936371,652.76025
4.6974762,641.71533
4.7013157,634.11652
4.7051552,630.28766
4.7089943,642.37317
4.7128338,646.8009
4.7166733,648.93921
4.7205124,645.26416
4.7243519,647.51221
4.7281914,650.38025
4.7320309,655.95868
4.73587,658.51385
4.7397095,653.72125
4.743549,644.90863
4.7473881,638.80176
4.7512276,634.86127
4.7550671,642.06506
4.7589062,642.54608
4.7627457,640.46466
4.7665852,635.65521
4.7704243,633.92999
4.7742638,638.56274
4.7781033,644.59424
4.7819427,650.35968
4.7857819,653.59918
4.7896214,651.58655
4.7934608,650.89154
4.7973,640.8858
4.8011395,636.55432
4.8049789,635.49817
4.8088181,648.35803
4.8126575,658.14386
4.816497,659.15997
4.8203365,646.79633
4.8241756,639.86798
4.8280151,639.48688
4.8318546,650.04523
4.8356937,646.44836
4.8395332,642.91486
4.8433727,639.52612
4.8472118,625.08435
4.8510513,627.27502
4.8548908,624.77094
4.8587299,629.45007
4.8625694,634.3111
4.8664089,638.45557
4.8702484,645.49286
4.8740875,643.54718
4.877927,642.71948
4.8817665,640.22644
4.8856056,642.24225
4.8894451,649.73181
4.8932846,648.59644
4.8971237,651.94653
4.9009632,650.74609
4.9048027,657.26288
4.9086418,658.98004
4.9124813,652.54761
4.9163208,650.81531
4.9201603,641.89801
4.9239994,645.01178
4.9278389,642.53522
4.9316784,646.37854
4.9355175,641.1745
4.939357,638.46967
4.9431965,631.79272
4.9470356,622.37396
4.9508751,622.5882
4.9547146,625.85486
4.9585537,631.25824
4.9623932,638.36841
4.9662327,638.90833
4.9700722,639.02325
4.9739113,639.35944
