t(ns)	MSD(A2)
1.025000	7.091774e+03
1.026000	7.098700e+03
1.027000	7.105626e+03
1.028000	7.112551e+03
1.029000	7.119477e+03
1.030000	7.126403e+03
1.031000	7.133330e+03
1.032000	7.140257e+03
1.033000	7.147186e+03
1.034000	7.154115e+03
1.035000	7.161043e+03
1.036000	7.167972e+03
1.037000	7.174900e+03
1.038000	7.181830e+03
1.039000	7.188760e+03
1.040000	7.195691e+03
1.041000	7.202622e+03
1.042000	7.209553e+03
1.043000	7.216481e+03
1.044000	7.223410e+03
1.045000	7.230337e+03
1.046000	7.237267e+03
1.047000	7.244196e+03
1.048000	7.251127e+03
1.049000	7.258057e+03
1.050000	7.264988e+03
1.051000	7.271919e+03
1.052000	7.278849e+03
1.053000	7.285780e+03
1.054000	7.292712e+03
1.055000	7.299645e+03
1.056000	7.306578e+03
1.057000	7.313509e+03
1.058000	7.320439e+03
1.059000	7.327369e+03
1.060000	7.334299e+03
1.061000	7.341227e+03
1.062000	7.348155e+03
1.063000	7.355081e+03
1.064000	7.362007e+03
1.065000	7.368935e+03
1.066000	7.375864e+03
1.067000	7.382795e+03
1.068000	7.389726e+03
1.069000	7.396654e+03
