t(ns)	MSD(A2)
0.576000	2.270310e+03
0.577000	2.274037e+03
0.578000	2.277764e+03
0.579000	2.281491e+03
0.580000	2.285219e+03
0.581000	2.288946e+03
0.582000	2.292673e+03
0.583000	2.296400e+03
0.584000	2.300126e+03
0.585000	2.303853e+03
0.586000	2.307579e+03
0.587000	2.311306e+03
0.588000	2.315033e+03
0.589000	2.318759e+03
0.590000	2.322486e+03
0.591000	2.326212e+03
0.592000	2.329938e+03
0.593000	2.333664e+03
0.594000	2.337392e+03
0.595000	2.341118e+03
0.596000	2.344844e+03
0.597000	2.348570e+03
0.598000	2.352296e+03
0.599000	2.356023e+03
0.600000	2.359750e+03
0.601000	2.363476e+03
0.602000	2.367203e+03
0.603000	2.370929e+03
0.604000	2.374656e+03
0.605000	2.378382e+03
0.606000	2.382108e+03
0.607000	2.385834e+03
0.608000	2.389560e+03
0.609000	2.393284e+03
0.610000	2.397009e+03
0.611000	2.400733e+03
0.612000	2.404458e+03
0.613000	2.408183e+03
0.614000	2.411907e+03
0.615000	2.415632e+03
0.616000	2.419356e+03
0.617000	2.423080e+03
0.618000	2.426803e+03
0.619000	2.430527e+03
0.620000	2.434251e+03
0.621000	2.437975e+03
0.622000	2.441699e+03
0.623000	2.445422e+03
0.624000	2.449145e+03
0.625000	2.452867e+03
0.626000	2.456589e+03
0.627000	2.460311e+03
0.628000	2.464033e+03
0.629000	2.467754e+03
0.630000	2.471476e+03
0.631000	2.475197e+03
0.632000	2.478919e+03
0.633000	2.482640e+03
0.634000	2.486362e+03
0.635000	2.490082e+03
0.636000	2.493803e+03
0.637000	2.497525e+03
0.638000	2.501248e+03
0.639000	2.504971e+03
0.640000	2.508693e+03
0.641000	2.512416e+03
0.642000	2.516139e+03
0.643000	2.519861e+03
0.644000	2.523582e+03
0.645000	2.527303e+03
0.646000	2.531025e+03
0.647000	2.534746e+03
0.648000	2.538468e+03
0.649000	2.542189e+03
0.650000	2.545911e+03
0.651000	2.549633e+03
0.652000	2.553354e+03
0.653000	2.557076e+03
0.654000	2.560798e+03
0.655000	2.564520e+03
0.656000	2.568241e+03
0.657000	2.571963e+03
0.658000	2.575685e+03
0.659000	2.579406e+03
0.660000	2.583126e+03
0.661000	2.586848e+03
0.662000	2.590569e+03
0.663000	2.594289e+03
0.664000	2.598010e+03
0.665000	2.601730e+03
0.666000	2.605449e+03
0.667000	2.609169e+03
0.668000	2.612888e+03
0.669000	2.616607e+03
0.670000	2.620326e+03
0.671000	2.624044e+03
0.672000	2.627762e+03
0.673000	2.631479e+03
0.674000	2.635197e+03
0.675000	2.638913e+03
0.676000	2.642630e+03
0.677000	2.646346e+03
0.678000	2.650063e+03
0.679000	2.653779e+03
0.680000	2.657495e+03
0.681000	2.661212e+03
0.682000	2.664929e+03
0.683000	2.668645e+03
0.684000	2.672361e+03
0.685000	2.676078e+03
0.686000	2.679793e+03
0.687000	2.683509e+03
0.688000	2.687225e+03
0.689000	2.690941e+03
0.690000	2.694657e+03
0.691000	2.698373e+03
0.692000	2.702087e+03
0.693000	2.705802e+03
0.694000	2.709516e+03
0.695000	2.713230e+03
0.696000	2.716943e+03
0.697000	2.720656e+03
0.698000	2.724369e+03
0.699000	2.728082e+03
0.700000	2.731795e+03
0.701000	2.735508e+03
0.702000	2.739220e+03
0.703000	2.742933e+03
0.704000	2.746646e+03
0.705000	2.750358e+03
0.706000	2.754071e+03
0.707000	2.757784e+03
0.708000	2.761498e+03
0.709000	2.765211e+03
0.710000	2.768924e+03
0.711000	2.772637e+03
0.712000	2.776350e+03
0.713000	2.780062e+03
0.714000	2.783775e+03
0.715000	2.787488e+03
0.716000	2.791201e+03
0.717000	2.794914e+03
0.718000	2.798627e+03
0.719000	2.802340e+03
0.720000	2.806053e+03
0.721000	2.809766e+03
0.722000	2.813479e+03
0.723000	2.817192e+03
0.724000	2.820904e+03
0.725000	2.824617e+03
0.726000	2.828329e+03
0.727000	2.832043e+03
0.728000	2.835757e+03
0.729000	2.839471e+03
0.730000	2.843185e+03
0.731000	2.846900e+03
0.732000	2.850614e+03
0.733000	2.854328e+03
0.734000	2.858042e+03
0.735000	2.861757e+03
0.736000	2.865471e+03
0.737000	2.869184e+03
0.738000	2.872898e+03
0.739000	2.876614e+03
0.740000	2.880329e+03
0.741000	2.884043e+03
0.742000	2.887758e+03
0.743000	2.891473e+03
0.744000	2.895187e+03
0.745000	2.898901e+03
0.746000	2.902615e+03
0.747000	2.906328e+03
0.748000	2.910041e+03
0.749000	2.913755e+03
0.750000	2.917469e+03
0.751000	2.921183e+03
0.752000	2.924896e+03
0.753000	2.928610e+03
0.754000	2.932324e+03
0.755000	2.936037e+03
0.756000	2.939750e+03
0.757000	2.943463e+03
0.758000	2.947175e+03
0.759000	2.950887e+03
0.760000	2.954599e+03
0.761000	2.958311e+03
0.762000	2.962024e+03
0.763000	2.965736e+03
0.764000	2.969448e+03
0.765000	2.973159e+03
0.766000	2.976870e+03
0.767000	2.980580e+03
0.768000	2.984290e+03
0.769000	2.987999e+03
0.770000	2.991708e+03
0.771000	2.995418e+03
0.772000	2.999127e+03
0.773000	3.002836e+03
0.774000	3.006547e+03
0.775000	3.010259e+03
0.776000	3.013970e+03
0.777000	3.017681e+03
0.778000	3.021391e+03
0.779000	3.025101e+03
0.780000	3.028811e+03
0.781000	3.032521e+03
0.782000	3.036230e+03
0.783000	3.039939e+03
0.784000	3.043648e+03
0.785000	3.047357e+03
0.786000	3.051065e+03
0.787000	3.054774e+03
0.788000	3.058483e+03
0.789000	3.062191e+03
0.790000	3.065899e+03
0.791000	3.069607e+03
0.792000	3.073316e+03
0.793000	3.077025e+03
0.794000	3.080734e+03
0.795000	3.084444e+03
0.796000	3.088154e+03
0.797000	3.091863e+03
0.798000	3.095572e+03
0.799000	3.099282e+03
0.800000	3.102992e+03
0.801000	3.106702e+03
0.802000	3.110411e+03
0.803000	3.114121e+03
0.804000	3.117830e+03
0.805000	3.121540e+03
0.806000	3.125250e+03
0.807000	3.128960e+03
0.808000	3.132669e+03
0.809000	3.136379e+03
0.810000	3.140089e+03
0.811000	3.143799e+03
0.812000	3.147508e+03
0.813000	3.151218e+03
0.814000	3.154928e+03
0.815000	3.158637e+03
0.816000	3.162346e+03
0.817000	3.166056e+03
0.818000	3.169765e+03
0.819000	3.173476e+03
0.820000	3.177185e+03
0.821000	3.180894e+03
0.822000	3.184604e+03
0.823000	3.188313e+03
0.824000	3.192022e+03
0.825000	3.195731e+03
0.826000	3.199440e+03
0.827000	3.203149e+03
0.828000	3.206859e+03
0.829000	3.210569e+03
0.830000	3.214279e+03
0.831000	3.217988e+03
0.832000	3.221698e+03
0.833000	3.225407e+03
0.834000	3.229116e+03
0.835000	3.232825e+03
0.836000	3.236533e+03
0.837000	3.240242e+03
0.838000	3.243951e+03
0.839000	3.247660e+03
0.840000	3.251369e+03
0.841000	3.255077e+03
0.842000	3.258786e+03
0.843000	3.262496e+03
0.844000	3.266205e+03
0.845000	3.269913e+03
0.846000	3.273622e+03
0.847000	3.277330e+03
0.848000	3.281039e+03
0.849000	3.284747e+03
0.850000	3.288455e+03
0.851000	3.292163e+03
0.852000	3.295872e+03
0.853000	3.299580e+03
0.854000	3.303287e+03
0.855000	3.306995e+03
0.856000	3.310703e+03
0.857000	3.314410e+03
0.858000	3.318118e+03
0.859000	3.321826e+03
0.860000	3.325533e+03
0.861000	3.329242e+03
0.862000	3.332950e+03
0.863000	3.336658e+03
0.864000	3.340367e+03
0.865000	3.344075e+03
0.866000	3.347782e+03
0.867000	3.351489e+03
0.868000	3.355196e+03
0.869000	3.358903e+03
0.870000	3.362610e+03
0.871000	3.366317e+03
0.872000	3.370025e+03
0.873000	3.373732e+03
0.874000	3.377440e+03
0.875000	3.381147e+03
0.876000	3.384854e+03
0.877000	3.388560e+03
0.878000	3.392268e+03
0.879000	3.395975e+03
0.880000	3.399683e+03
0.881000	3.403392e+03
0.882000	3.407100e+03
0.883000	3.410808e+03
0.884000	3.414516e+03
0.885000	3.418224e+03
0.886000	3.421932e+03
0.887000	3.425640e+03
0.888000	3.429347e+03
0.889000	3.433054e+03
0.890000	3.436760e+03
0.891000	3.440467e+03
0.892000	3.444174e+03
0.893000	3.447881e+03
0.894000	3.451589e+03
0.895000	3.455297e+03
0.896000	3.459006e+03
0.897000	3.462715e+03
0.898000	3.466423e+03
0.899000	3.470132e+03
0.900000	3.473841e+03
0.901000	3.477550e+03
0.902000	3.481259e+03
