t(ns)	MSD(A2)
0.881000	3.049175e+03
0.882000	3.052430e+03
0.883000	3.055684e+03
0.884000	3.058938e+03
0.885000	3.062192e+03
0.886000	3.065447e+03
0.887000	3.068701e+03
0.888000	3.071955e+03
0.889000	3.075210e+03
0.890000	3.078464e+03
0.891000	3.081718e+03
0.892000	3.084972e+03
0.893000	3.088225e+03
0.894000	3.091479e+03
0.895000	3.094732e+03
0.896000	3.097985e+03
0.897000	3.101239e+03
0.898000	3.104492e+03
0.899000	3.107747e+03
0.900000	3.111000e+03
0.901000	3.114254e+03
0.902000	3.117508e+03
0.903000	3.120763e+03
0.904000	3.124018e+03
0.905000	3.127273e+03
0.906000	3.130529e+03
0.907000	3.133783e+03
0.908000	3.137038e+03
0.909000	3.140292e+03
0.910000	3.143548e+03
0.911000	3.146803e+03
0.912000	3.150058e+03
0.913000	3.153313e+03
0.914000	3.156569e+03
0.915000	3.159824e+03
0.916000	3.163080e+03
0.917000	3.166334e+03
0.918000	3.169588e+03
0.919000	3.172841e+03
0.920000	3.176094e+03
0.921000	3.179347e+03
0.922000	3.182599e+03
0.923000	3.185852e+03
0.924000	3.189105e+03
0.925000	3.192357e+03
0.926000	3.195609e+03
0.927000	3.198862e+03
0.928000	3.202114e+03
0.929000	3.205366e+03
0.930000	3.208618e+03
0.931000	3.211869e+03
0.932000	3.215120e+03
0.933000	3.218370e+03
0.934000	3.221620e+03
0.935000	3.224871e+03
0.936000	3.228121e+03
0.937000	3.231372e+03
0.938000	3.234623e+03
0.939000	3.237874e+03
0.940000	3.241124e+03
0.941000	3.244374e+03
0.942000	3.247624e+03
0.943000	3.250875e+03
0.944000	3.254125e+03
0.945000	3.257375e+03
0.946000	3.260624e+03
0.947000	3.263873e+03
0.948000	3.267122e+03
0.949000	3.270372e+03
0.950000	3.273621e+03
0.951000	3.276871e+03
0.952000	3.280121e+03
0.953000	3.283371e+03
0.954000	3.286621e+03
0.955000	3.289871e+03
0.956000	3.293120e+03
0.957000	3.296371e+03
0.958000	3.299621e+03
0.959000	3.302871e+03
0.960000	3.306122e+03
0.961000	3.309373e+03
0.962000	3.312624e+03
0.963000	3.315876e+03
0.964000	3.319127e+03
0.965000	3.322379e+03
0.966000	3.325629e+03
0.967000	3.328880e+03
0.968000	3.332131e+03
0.969000	3.335382e+03
0.970000	3.338633e+03
0.971000	3.341884e+03
0.972000	3.345134e+03
0.973000	3.348385e+03
0.974000	3.351636e+03
0.975000	3.354887e+03
0.976000	3.358138e+03
0.977000	3.361389e+03
0.978000	3.364640e+03
0.979000	3.367892e+03
0.980000	3.371143e+03
0.981000	3.374395e+03
0.982000	3.377647e+03
0.983000	3.380898e+03
0.984000	3.384150e+03
0.985000	3.387400e+03
0.986000	3.390651e+03
0.987000	3.393901e+03
0.988000	3.397151e+03
0.989000	3.400401e+03
0.990000	3.403650e+03
0.991000	3.406900e+03
0.992000	3.410149e+03
0.993000	3.413399e+03
0.994000	3.416650e+03
0.995000	3.419900e+03
0.996000	3.423150e+03
0.997000	3.426399e+03
0.998000	3.429649e+03
0.999000	3.432897e+03
1.000000	3.436146e+03
1.001000	3.439394e+03
1.002000	3.442643e+03
1.003000	3.445891e+03
1.004000	3.449139e+03
1.005000	3.452387e+03
1.006000	3.455634e+03
1.007000	3.458882e+03
1.008000	3.462130e+03
1.009000	3.465378e+03
1.010000	3.468626e+03
1.011000	3.471875e+03
1.012000	3.475123e+03
1.013000	3.478372e+03
1.014000	3.481620e+03
1.015000	3.484868e+03
1.016000	3.488117e+03
1.017000	3.491365e+03
1.018000	3.494614e+03
1.019000	3.497863e+03
1.020000	3.501112e+03
1.021000	3.504360e+03
1.022000	3.507609e+03
1.023000	3.510857e+03
1.024000	3.514105e+03
1.025000	3.517353e+03
1.026000	3.520601e+03
1.027000	3.523848e+03
1.028000	3.527096e+03
1.029000	3.530344e+03
1.030000	3.533590e+03
1.031000	3.536837e+03
1.032000	3.540083e+03
1.033000	3.543329e+03
1.034000	3.546576e+03
1.035000	3.549822e+03
1.036000	3.553068e+03
1.037000	3.556315e+03
1.038000	3.559562e+03
1.039000	3.562809e+03
1.040000	3.566055e+03
1.041000	3.569301e+03
1.042000	3.572547e+03
1.043000	3.575794e+03
1.044000	3.579040e+03
1.045000	3.582285e+03
1.046000	3.585530e+03
1.047000	3.588775e+03
1.048000	3.592020e+03
1.049000	3.595266e+03
1.050000	3.598511e+03
1.051000	3.601757e+03
1.052000	3.605004e+03
1.053000	3.608251e+03
1.054000	3.611498e+03
1.055000	3.614745e+03
1.056000	3.617991e+03
1.057000	3.621238e+03
1.058000	3.624484e+03
1.059000	3.627730e+03
1.060000	3.630977e+03
1.061000	3.634223e+03
1.062000	3.637469e+03
1.063000	3.640715e+03
1.064000	3.643960e+03
1.065000	3.647206e+03
1.066000	3.650451e+03
1.067000	3.653696e+03
1.068000	3.656941e+03
1.069000	3.660186e+03
1.070000	3.663431e+03
1.071000	3.666675e+03
1.072000	3.669920e+03
1.073000	3.673165e+03
